dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust,rain.1h
1738036800,1738031086,1738060860,-10.73,-16.39,1017,69,-14.82,0,3.0,110,Clear,clear sky,10000.0,,,
1738040400,1738031086,1738060860,-10.18,-15.73,1017,67,-14.61,0,3.0,120,Clear,clear sky,10000.0,,,
1738044000,1738031086,1738060860,-9.33,-15.75,1016,65,-14.12,0,4.0,150,Snow,light snow,10000.0,0.1,,
1738047600,1738031086,1738060860,-8.77,-14.04,1016,66,-13.41,75,3.0,190,Snow,light snow,10000.0,0.11,,
1738051200,1738031086,1738060860,-9.61,-15.04,1016,81,-11.97,75,3.0,190,Snow,light shower snow,2900.0,,,
1738054800,1738031086,1738060860,-9.07,-13.02,1016,86,-10.77,75,2.0,180,Snow,light shower snow,10000.0,,,
1738058400,1738031086,1738060860,-8.35,-13.53,1017,80,-10.87,75,3.0,200,Snow,light shower snow,4900.0,,,
1738062000,1738031086,1738060860,-8.27,-12.09,1017,83,-10.38,75,2.0,210,Snow,light shower snow,9000.0,,,
1738065600,1738031086,1738060860,-8.94,-15.27,1017,83,-11.04,75,4.0,230,Snow,light shower snow,9000.0,,,
1738069200,1738031086,1738060860,-9.39,-16.39,1018,83,-11.48,75,5.0,220,Snow,light shower snow,6000.0,,,
1738072800,1738031086,1738060860,-10.16,-16.77,1018,84,-12.11,20,4.0,240,Clouds,few clouds,10000.0,,,
1738076400,1738031086,1738060860,-11.13,-17.96,1018,84,-13.06,75,4.0,240,Snow,light shower snow,2900.0,,,
1738080000,1738031086,1738060860,-11.71,-16.1,1019,83,-13.76,75,2.0,240,Snow,light shower snow,9000.0,,,
1738083600,1738117378,1738147392,-12.25,-16.72,1019,84,-14.17,75,2.0,210,Snow,light shower snow,9000.0,,,
1738087200,1738117378,1738147392,-12.8,-18.88,1020,83,-14.84,75,3.0,210,Snow,light shower snow,9000.0,,,
1738090800,1738117378,1738147392,-13.53,-18.22,1020,84,-15.43,75,2.0,210,Snow,light shower snow,9000.0,,,
1738094400,1738117378,1738147392,-14.09,-14.09,1021,85,-15.85,40,1.0,180,Snow,light shower snow,9000.0,,,
1738098000,1738117378,1738147392,-13.94,-18.69,1021,82,-16.09,40,2.0,190,Snow,light shower snow,10000.0,,,
1738101600,1738117378,1738147392,-16.57,-21.76,1021,85,-18.3,40,2.0,190,Snow,light shower snow,9000.0,,,
1738105200,1738117378,1738147392,-18.33,-22.76,1022,87,-19.79,100,1.54,154,Clouds,overcast clouds,,,,
1738108800,1738117378,1738147392,-15.57,-20.59,1022,85,-17.31,40,2.0,180,Snow,light shower snow,9000.0,,,
1738112400,1738117378,1738147392,-16.44,-21.61,1022,80,-18.81,40,2.0,160,Clouds,scattered clouds,10000.0,,,
1738116000,1738117378,1738147392,-16.99,-22.25,1022,80,-19.35,0,2.0,120,Clear,clear sky,10000.0,,,
1738119600,1738117378,1738147392,-17.27,-22.57,1023,80,-19.62,20,2.0,120,Clouds,few clouds,10000.0,,,
1738123200,1738117378,1738147392,-14.97,-19.89,1023,82,-17.1,20,2.0,140,Snow,light snow,10000.0,,,
1738126800,1738117378,1738147392,-14.04,-18.81,1023,82,-16.19,40,2.0,170,Snow,light snow,10000.0,,,
1738130400,1738117378,1738147392,-12.8,-17.37,1023,81,-15.1,40,2.0,180,Snow,light snow,4700.0,,,
1738134000,1738117378,1738147392,-12.24,-16.71,1023,80,-14.69,40,2.0,180,Snow,light snow,8000.0,,,
1738137600,1738117378,1738147392,-11.84,-16.25,1023,83,-13.89,75,2.0,120,Snow,light snow,5000.0,,,
1738141200,1738117378,1738147392,-11.29,-15.61,1024,81,-13.62,75,2.0,130,Snow,light snow,9000.0,,,
1738144800,1738117378,1738147392,-11.29,-17.06,1024,83,-13.35,75,3.0,90,Snow,light snow,4200.0,,,
1738148400,1738117378,1738147392,-12.57,-18.6,1025,78,-15.28,75,3.0,100,Snow,light snow,10000.0,,,
1738152000,1738117378,1738147392,-12.25,-19.25,1025,82,-14.43,91,4.0,110,Snow,light snow,10000.0,,,
1738155600,1738117378,1738147392,-12.85,-18.94,1025,81,-15.15,0,3.0,100,Clear,clear sky,10000.0,,,
1738159200,1738117378,1738147392,-14.45,-20.86,1025,78,-17.13,0,3.0,100,Clear,clear sky,10000.0,,,
1738162800,1738117378,1738147392,-14.21,-20.57,1025,78,-16.89,0,3.0,110,Clear,clear sky,10000.0,,,
1738166400,1738117378,1738147392,-14.05,-21.05,1025,78,-16.73,0,4.0,100,Clear,clear sky,10000.0,,,
1738170000,1738203668,1738233924,-15.17,-22.17,1025,80,-17.56,0,4.0,110,Clear,clear sky,10000.0,,,
1738173600,1738203668,1738233924,-15.1,-22.1,1025,81,-17.36,0,4.0,100,Clear,clear sky,10000.0,,,
1738177200,1738203668,1738233924,-15.29,-22.29,1026,78,-17.95,0,4.0,100,Clear,clear sky,10000.0,,,
1738180800,1738203668,1738233924,-15.97,-22.97,1026,85,-17.71,100,5.0,90,Snow,light snow,10000.0,,,
1738184400,1738203668,1738233924,-16.15,-23.15,1026,78,-18.79,0,4.0,90,Clear,clear sky,10000.0,,,
1738188000,1738203668,1738233924,-16.64,-23.64,1026,78,-19.27,0,4.0,100,Clear,clear sky,10000.0,,,
1738191600,1738203668,1738233924,-17.09,-24.09,1026,85,-18.81,0,4.0,80,Clear,clear sky,10000.0,,,
1738195200,1738203668,1738233924,-17.44,-24.44,1026,78,-20.05,100,4.0,80,Snow,light snow,10000.0,,,
1738198800,1738203668,1738233924,-17.77,-24.77,1026,78,-20.38,0,4.0,80,Clear,clear sky,10000.0,,,
1738202400,1738203668,1738233924,-18.49,-25.49,1026,77,-21.22,0,5.0,90,Clear,clear sky,10000.0,,,
1738206000,1738203668,1738233924,-19.26,-26.26,1027,76,-22.1,0,3.0,70,Clear,clear sky,10000.0,,,
1738209600,1738203668,1738233924,-18.78,-25.78,1026,77,-21.5,96,3.89,80,Clouds,overcast clouds,,,,
1738213200,1738203668,1738233924,-18.05,-25.05,1026,75,-21.06,100,3.82,79,Clouds,overcast clouds,,,,
1738216800,1738203668,1738233924,-16.85,-23.85,1026,76,-19.75,100,3.83,79,Clouds,overcast clouds,,,,
1738220400,1738203668,1738233924,-16.13,-23.13,1026,71,-19.76,99,3.63,77,Clouds,overcast clouds,,,,
1738224000,1738203668,1738233924,-15.14,-22.14,1026,70,-18.94,98,3.53,75,Clouds,overcast clouds,,,,
1738227600,1738203668,1738233924,-14.72,-21.72,1026,71,-18.39,97,3.56,73,Clouds,overcast clouds,,,,
1738231200,1738203668,1738233924,-15.83,-22.83,1026,72,-19.32,100,3.67,74,Clouds,overcast clouds,,,,
1738234800,1738203668,1738233924,-17.23,-24.23,1026,75,-20.26,0,4.0,80,Clear,clear sky,10000.0,,,
1738238400,1738203668,1738233924,-18.2,-25.2,1026,76,-21.07,0,4.0,80,Clear,clear sky,10000.0,,,
1738242000,1738203668,1738233924,-18.79,-25.79,1026,77,-21.51,0,4.0,80,Clear,clear sky,10000.0,,,
1738245600,1738203668,1738233924,-18.92,-25.92,1026,76,-21.77,0,4.0,80,Clear,clear sky,10000.0,,,
1738249200,1738203668,1738233924,-18.38,-25.38,1026,77,-21.11,0,4.0,90,Clear,clear sky,10000.0,,,
1738252800,1738203668,1738233924,-18.38,-25.38,1026,77,-21.11,0,4.0,90,Clear,clear sky,10000.0,,,
1738256400,1738289955,1738320457,-18.92,-25.92,1026,77,-21.64,0,4.0,90,Clear,clear sky,10000.0,,,
1738260000,1738289955,1738320457,-18.92,-25.92,1026,77,-21.64,0,4.0,90,Clear,clear sky,10000.0,,,
1738263600,1738289955,1738320457,-19.45,-26.45,1026,78,-22.02,0,4.0,90,Clear,clear sky,10000.0,,,
1738267200,1738289955,1738320457,-19.49,-26.49,1026,77,-22.19,0,4.0,90,Clear,clear sky,10000.0,,,
1738270800,1738289955,1738320457,-20.06,-27.06,1026,78,-22.62,0,4.0,90,Clear,clear sky,10000.0,,,
1738274400,1738289955,1738320457,-20.38,-27.38,1026,78,-22.93,0,4.0,90,Clear,clear sky,10000.0,,,
1738278000,1738289955,1738320457,-20.6,-27.6,1026,78,-23.15,0,5.0,90,Clear,clear sky,10000.0,,,
1738281600,1738289955,1738320457,-20.64,-27.64,1026,78,-23.19,0,5.0,90,Clear,clear sky,10000.0,,,
1738285200,1738289955,1738320457,-19.98,-26.98,1027,79,-22.41,0,4.0,90,Clear,clear sky,10000.0,,,
1738288800,1738289955,1738320457,-19.99,-26.99,1027,80,-22.29,0,4.0,100,Clear,clear sky,10000.0,,,
1738292400,1738289955,1738320457,-20.41,-27.41,1027,79,-22.83,0,4.0,100,Clear,clear sky,10000.0,,,
1738296000,1738289955,1738320457,-19.48,-26.48,1028,77,-22.18,40,4.0,100,Clouds,scattered clouds,10000.0,,,
1738299600,1738289955,1738320457,-18.84,-25.84,1027,71,-22.39,100,3.35,76,Clouds,overcast clouds,,,,
1738303200,1738289955,1738320457,-18.87,-25.87,1028,77,-21.59,40,5.0,90,Snow,light snow,10000.0,,,
1738306800,1738289955,1738320457,-18.61,-25.61,1028,71,-22.17,40,4.0,70,Snow,light snow,10000.0,,,
1738310400,1738289955,1738320457,-15.6,-22.24,1028,71,-19.24,40,3.0,90,Snow,light snow,5000.0,,,
1738314000,1738289955,1738320457,-17.07,-24.07,1028,71,-20.67,40,4.0,70,Snow,light snow,6000.0,,,
1738317600,1738289955,1738320457,-16.25,-23.25,1029,74,-19.44,40,4.0,70,Snow,light snow,9000.0,,,
1738321200,1738289955,1738320457,-17.27,-24.25,1030,75,-20.3,40,3.0,70,Snow,light snow,5000.0,,,
1738324800,1738289955,1738320457,-17.37,-24.37,1030,77,-20.12,40,3.0,80,Snow,light snow,8000.0,,,
1738328400,1738289955,1738320457,-17.82,-23.21,1030,78,-20.43,40,2.0,70,Snow,light snow,2600.0,,,
1738332000,1738289955,1738320457,-17.93,-23.34,1030,79,-20.4,40,2.0,60,Snow,light snow,9000.0,,,
1738335600,1738289955,1738320457,-17.63,-22.99,1030,79,-20.11,75,2.0,60,Snow,light snow,3900.0,,,
1738339200,1738289955,1738320457,-18.46,-23.96,1030,80,-20.79,40,2.0,70,Snow,light snow,8000.0,,,
