dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust
1733050800,1733020209,1733046488,-8.34,-13.22,1018,85,-10.18,100,2.75,220,Clouds,overcast clouds,,,
1733054400,1733020209,1733046488,-8.74,-14.46,1019,85,-10.58,99,3.42,227,Clouds,overcast clouds,,,
1733058000,1733020209,1733046488,-9.96,-16.96,1019,84,-11.91,100,6,270,Snow,light snow,2100.0,,
1733061600,1733020209,1733046488,-13.27,-20.27,1020,83,-15.3,100,5,270,Snow,light snow,4400.0,,
1733065200,1733020209,1733046488,-13.54,-20.54,1020,82,-15.7,100,4,250,Snow,light snow,3300.0,,
1733068800,1733020209,1733046488,-14.09,-20.43,1020,82,-16.24,100,3,240,Snow,light snow,5000.0,,
1733072400,1733106709,1733132834,-14.65,-21.65,1021,83,-16.66,100,5,230,Snow,light snow,4600.0,,
1733076000,1733106709,1733132834,-14.94,-21.94,1022,82,-17.07,100,4,240,Snow,light snow,5000.0,,
1733079600,1733106709,1733132834,-14.94,-21.94,1022,83,-16.94,100,4,250,Snow,light snow,5000.0,,
1733083200,1733106709,1733132834,-15.2,-22.2,1022,83,-17.2,100,4,230,Snow,light snow,6000.0,,
1733086800,1733106709,1733132834,-14.94,-21.94,1022,83,-16.94,100,4,230,Snow,light snow,7000.0,,
1733090400,1733106709,1733132834,-14.65,-21.65,1022,84,-16.53,100,4,240,Snow,light snow,6000.0,,
1733094000,1733106709,1733132834,-14.56,-21.56,1023,83,-16.57,75,5,220,Snow,light shower snow,5000.0,,
1733097600,1733106709,1733132834,-14.09,-20.43,1023,83,-16.11,75,3,230,Snow,light shower snow,3800.0,,
1733101200,1733106709,1733132834,-13.83,-20.83,1023,84,-15.72,75,4,230,Snow,light shower snow,2700.0,,
1733104800,1733106709,1733132834,-13.83,-20.11,1024,84,-15.72,75,3,210,Snow,light shower snow,3000.0,,
1733108400,1733106709,1733132834,-13.82,-20.1,1024,83,-15.84,75,3,220,Snow,light shower snow,4200.0,,
1733112000,1733106709,1733132834,-13.57,-20.57,1024,84,-15.47,75,4,230,Snow,light shower snow,4400.0,,
1733115600,1733106709,1733132834,-13.01,-20.01,1025,84,-14.91,75,4,230,Snow,light shower snow,5000.0,,
1733119200,1733106709,1733132834,-12.72,-18.78,1025,84,-14.63,75,3,220,Snow,light shower snow,5000.0,,
1733122800,1733106709,1733132834,-12.16,-19.16,1025,84,-14.08,75,4,210,Snow,light shower snow,6000.0,,
1733126400,1733106709,1733132834,-11.35,-18.23,1025,84,-13.28,75,4,220,Snow,light shower snow,5000.0,,
1733130000,1733106709,1733132834,-11.61,-18.55,1025,85,-13.41,75,4,220,Snow,light shower snow,6000.0,,
1733133600,1733106709,1733132834,-11.32,-17.1,1025,86,-12.99,75,3,210,Snow,light shower snow,8000.0,,
1733137200,1733106709,1733132834,-11.05,-18.05,1025,87,-12.6,75,5,200,Snow,light shower snow,4800.0,,
1733140800,1733106709,1733132834,-10.67,-17.67,1025,86,-12.35,75,5,210,Snow,light shower snow,4500.0,,
1733144400,1733106709,1733132834,-10.49,-17.49,1025,87,-12.04,75,6,210,Snow,light shower snow,4300.0,,
1733148000,1733106709,1733132834,-10.32,-17.32,1024,88,-11.75,75,6,220,Snow,light shower snow,5000.0,,
1733151600,1733106709,1733132834,-10.32,-17.32,1024,88,-11.75,75,7,220,Snow,light shower snow,6000.0,,
1733155200,1733106709,1733132834,-9.9,-16.9,1023,88,-11.33,75,7,210,Snow,light shower snow,9000.0,,
1733158800,1733193207,1733219183,-9.56,-16.56,1023,88,-11.0,75,7,220,Snow,light shower snow,10000.0,,
1733162400,1733193207,1733219183,-9.09,-16.09,1023,89,-10.4,75,8,220,Snow,light shower snow,5000.0,0.12,
1733166000,1733193207,1733219183,-8.24,-15.24,1023,90,-9.44,75,7,220,Snow,light shower snow,3200.0,0.27,
1733169600,1733193207,1733219183,-7.68,-14.68,1023,90,-8.88,75,9,230,Snow,shower snow,2000.0,0.44,
1733173200,1733193207,1733219183,-7.43,-14.43,1023,91,-8.51,75,8,230,Snow,light shower snow,5000.0,0.47,
1733176800,1733193207,1733219183,-6.87,-13.87,1022,91,-7.95,100,7,240,Snow,heavy shower snow,900.0,0.42,
1733180400,1733193207,1733219183,-6.87,-13.87,1023,92,-7.83,75,7,230,Snow,light shower snow,2500.0,0.31,
1733184000,1733193207,1733219183,-6.57,-13.57,1023,92,-7.53,75,8,240,Snow,shower snow,1400.0,0.26,
1733187600,1733193207,1733219183,-6.32,-13.32,1024,92,-7.28,75,7,240,Snow,light shower snow,2700.0,0.26,
1733191200,1733193207,1733219183,-6.02,-13.02,1024,91,-7.11,75,6,240,Snow,light shower snow,10000.0,0.21,
1733194800,1733193207,1733219183,-5.46,-12.38,1025,91,-6.55,75,6,240,Snow,light shower snow,9000.0,0.16,
1733198400,1733193207,1733219183,-5.67,-12.65,1025,90,-6.89,75,6,240,Snow,light shower snow,7000.0,0.14,
1733202000,1733193207,1733219183,-4.91,-11.06,1026,90,-6.14,75,5,240,Snow,light shower snow,2800.0,0.1,
1733205600,1733193207,1733219183,-4.65,-10.73,1026,91,-5.75,75,5,240,Snow,light shower snow,4100.0,,
1733209200,1733193207,1733219183,-4.17,-10.13,1027,90,-5.4,75,5,240,Snow,light shower snow,2500.0,0.1,
1733212800,1733193207,1733219183,-4.09,-9.31,1027,91,-5.2,75,4,240,Snow,light shower snow,2400.0,0.13,
1733216400,1733193207,1733219183,-4.73,-10.09,1027,92,-5.7,75,4,230,Snow,light shower snow,5000.0,0.14,
1733220000,1733193207,1733219183,-4.37,-10.38,1027,92,-5.35,75,5,230,Snow,light shower snow,10000.0,0.15,
1733223600,1733193207,1733219183,-4.35,-10.36,1028,90,-5.58,75,5,230,Snow,light snow,10000.0,0.13,
1733227200,1733193207,1733219183,-4.65,-11.35,1028,91,-5.75,75,6,220,Snow,light shower snow,10000.0,,
1733230800,1733193207,1733219183,-4.65,-10.73,1028,91,-5.75,75,5,220,Snow,light shower snow,7000.0,0.11,
1733234400,1733193207,1733219183,-4.35,-11.35,1028,92,-5.33,75,7,230,Snow,light shower snow,6000.0,0.17,
1733238000,1733193207,1733219183,-4.72,-11.72,1028,89,-6.08,75,7,220,Snow,light shower snow,3300.0,0.18,
1733241600,1733193207,1733219183,-4.35,-11.35,1028,92,-5.33,75,7,230,Snow,light shower snow,2700.0,0.21,
1733245200,1733279701,1733305535,-4.65,-11.65,1028,92,-5.62,75,7,230,Snow,light shower snow,6000.0,0.21,
1733248800,1733279701,1733305535,-4.9,-11.9,1027,91,-6.0,75,8,220,Snow,light shower snow,8000.0,0.22,
1733252400,1733279701,1733305535,-4.9,-11.9,1027,92,-5.87,75,8,230,Snow,light shower snow,8000.0,0.3,
1733256000,1733279701,1733305535,-5.2,-12.2,1027,93,-6.04,75,8,230,Snow,light shower snow,3500.0,0.33,
1733259600,1733279701,1733305535,-5.2,-12.2,1027,93,-6.04,75,9,230,Snow,light shower snow,2900.0,0.36,
1733263200,1733279701,1733305535,-5.2,-12.2,1026,93,-6.04,75,9,230,Snow,light shower snow,5000.0,0.4,
1733266800,1733279701,1733305535,-5.46,-12.46,1026,94,-6.18,75,9,230,Snow,shower snow,1100.0,0.39,
1733270400,1733279701,1733305535,-5.46,-12.46,1026,94,-6.18,75,9,230,Snow,light shower snow,3600.0,0.31,
1733274000,1733279701,1733305535,-5.2,-12.2,1026,94,-5.92,75,8,230,Snow,light shower snow,2100.0,0.23,
1733277600,1733279701,1733305535,-5.2,-12.2,1026,94,-5.92,75,7,230,Snow,light snow,5000.0,0.16,
1733281200,1733279701,1733305535,-5.46,-12.46,1026,93,-6.3,100,7,230,Snow,light snow,5000.0,0.1,
1733284800,1733279701,1733305535,-5.2,-12.2,1026,93,-6.04,100,8,240,Snow,light snow,5000.0,,
1733288400,1733279701,1733305535,-5.07,-12.07,1027,93,-5.92,100,7,240,Snow,light snow,4400.0,,
1733292000,1733279701,1733305535,-4.91,-11.91,1027,93,-5.76,100,7,240,Clouds,overcast clouds,2700.0,,
1733295600,1733279701,1733305535,-4.65,-11.65,1027,94,-5.37,100,7,240,Clouds,overcast clouds,10000.0,,
1733299200,1733279701,1733305535,-4.36,-11.36,1027,93,-5.21,100,7,240,Snow,light snow,4600.0,,
1733302800,1733279701,1733305535,-4.35,-11.35,1027,94,-5.08,100,7,240,Snow,light snow,3600.0,,
1733306400,1733279701,1733305535,-4.35,-11.35,1028,94,-5.08,100,7,230,Snow,light snow,5000.0,,
1733310000,1733279701,1733305535,-4.35,-10.97,1028,94,-5.08,100,6,230,Snow,light snow,5000.0,,
1733313600,1733279701,1733305535,-4.36,-11.36,1028,94,-5.09,100,7,230,Snow,light snow,6000.0,,
1733317200,1733279701,1733305535,-4.35,-11.35,1029,95,-4.95,100,7,230,Snow,light snow,8000.0,,
1733320800,1733279701,1733305535,-4.36,-10.98,1029,94,-5.09,100,6,230,Snow,light snow,10000.0,,
1733324400,1733279701,1733305535,-4.65,-11.65,1029,94,-5.37,100,7,230,Clouds,overcast clouds,10000.0,,
1733328000,1733279701,1733305535,-4.65,-11.35,1029,94,-5.37,100,6,230,Snow,light snow,10000.0,,
1733331600,1733366193,1733391892,-4.72,-11.44,1029,94,-5.44,75,6,230,Clouds,broken clouds,10000.0,,
1733335200,1733366193,1733391892,-4.72,-11.44,1029,94,-5.44,75,6,230,Snow,light snow,9000.0,,
1733338800,1733366193,1733391892,-4.72,-11.44,1029,94,-5.44,75,6,230,Snow,light snow,8000.0,,
1733342400,1733366193,1733391892,-4.58,-10.64,1029,93,-5.43,75,5,230,Snow,light snow,9000.0,,
1733346000,1733366193,1733391892,-4.65,-10.73,1029,94,-5.37,75,5,240,Snow,light snow,9000.0,,
1733349600,1733366193,1733391892,-4.65,-11.35,1028,93,-5.5,75,6,240,Snow,light snow,10000.0,,
1733353200,1733366193,1733391892,-4.92,-11.7,1029,92,-5.89,75,6,240,Snow,light snow,10000.0,,
1733356800,1733366193,1733391892,-4.99,-11.78,1028,92,-5.96,100,6,230,Snow,light snow,9000.0,,
1733360400,1733366193,1733391892,-5.14,-11.97,1029,95,-5.74,100,6,220,Snow,light snow,2900.0,,
1733364000,1733366193,1733391892,-5.53,-12.47,1028,93,-6.37,100,6,220,Snow,light snow,2700.0,,
1733367600,1733366193,1733391892,-5.52,-12.46,1028,93,-6.36,100,6,230,Snow,light snow,5000.0,,
1733371200,1733366193,1733391892,-5.54,-12.48,1028,93,-6.38,100,6,220,Snow,light snow,3700.0,,
1733374800,1733366193,1733391892,-5.43,-11.71,1028,92,-6.4,100,5,220,Snow,light snow,4700.0,,
1733378400,1733366193,1733391892,-5.76,-12.76,1028,92,-6.73,100,6,230,Snow,light snow,8000.0,,
1733382000,1733366193,1733391892,-5.28,-12.15,1027,89,-6.63,100,6,230,Snow,light snow,5000.0,,
1733385600,1733366193,1733391892,-5.84,-12.84,1027,86,-7.58,100,6,220,Snow,light snow,4500.0,,
1733389200,1733366193,1733391892,-6.02,-13.02,1028,87,-7.63,100,6,220,Snow,light snow,4000.0,,
1733392800,1733366193,1733391892,-6.39,-13.39,1027,87,-7.99,100,6,230,Snow,light snow,8000.0,,
1733396400,1733366193,1733391892,-6.4,-13.4,1027,87,-8.0,100,6,220,Clouds,overcast clouds,10000.0,,
1733400000,1733366193,1733391892,-6.37,-13.37,1027,86,-8.1,100,8,230,Clouds,overcast clouds,10000.0,,
1733403600,1733366193,1733391892,-6.54,-12.7,1027,87,-8.14,100,4.47,215,Clouds,overcast clouds,,,
1733407200,1733366193,1733391892,-7.43,-14.43,1027,88,-8.89,100,6,220,Clouds,overcast clouds,10000.0,,
1733410800,1733366193,1733391892,-6.87,-13.87,1027,86,-8.6,0,6,220,Clear,clear sky,10000.0,,
1733414400,1733366193,1733391892,-6.54,-13.54,1027,86,-8.27,0,6,220,Clear,clear sky,10000.0,,
1733418000,1733452682,1733478253,-7.69,-14.69,1027,87,-9.28,0,7,210,Clear,clear sky,10000.0,,
1733421600,1733452682,1733478253,-7.13,-14.13,1027,87,-8.72,0,6,220,Clear,clear sky,10000.0,,
1733425200,1733452682,1733478253,-6.87,-13.87,1027,88,-8.34,75,8,220,Clouds,broken clouds,10000.0,,
1733428800,1733452682,1733478253,-6.57,-13.57,1027,88,-8.04,75,9,220,Clouds,broken clouds,10000.0,,
1733432400,1733452682,1733478253,-5.95,-12.95,1027,88,-7.43,100,7,220,Clouds,overcast clouds,10000.0,,
1733436000,1733452682,1733478253,-6.2,-13.2,1027,79,-8.9,100,9,240,Snow,light snow,7000.0,,15.0
1733439600,1733452682,1733478253,-6.48,-13.48,1027,86,-8.21,100,6,240,Snow,light snow,7000.0,,
1733443200,1733452682,1733478253,-6.62,-13.62,1027,86,-8.35,75,6,230,Snow,light snow,3500.0,,
1733446800,1733452682,1733478253,-6.71,-13.71,1027,86,-8.44,75,6,230,Snow,light snow,2800.0,,
1733450400,1733452682,1733478253,-7.21,-13.46,1027,87,-8.8,96,4.38,215,Clouds,overcast clouds,,,
1733454000,1733452682,1733478253,-7.19,-13.38,1028,86,-8.91,95,4.31,216,Clouds,overcast clouds,,,
1733457600,1733452682,1733478253,-7.04,-13.09,1028,86,-8.77,93,4.19,218,Clouds,overcast clouds,,,
1733461200,1733452682,1733478253,-6.27,-11.69,1028,84,-8.27,98,3.66,214,Clouds,overcast clouds,,,
1733464800,1733452682,1733478253,-5.94,-12.94,1028,80,-8.51,75,8,230,Clouds,broken clouds,10000.0,,
1733468400,1733452682,1733478253,-5.99,-12.99,1028,86,-7.73,75,7,230,Clouds,broken clouds,10000.0,,
1733472000,1733452682,1733478253,-5.71,-12.7,1028,80,-8.28,75,6,230,Clouds,broken clouds,10000.0,,
1733475600,1733452682,1733478253,-5.71,-12.71,1028,86,-7.45,75,7,220,Clouds,broken clouds,10000.0,,
1733479200,1733452682,1733478253,-5.75,-12.11,1028,86,-7.49,75,5,220,Clouds,broken clouds,10000.0,,
1733482800,1733452682,1733478253,-5.45,-11.73,1028,79,-8.17,75,5,230,Clouds,broken clouds,10000.0,,
1733486400,1733452682,1733478253,-5.61,-10.94,1028,89,-6.96,100,3.73,204,Clouds,overcast clouds,,,
1733490000,1733452682,1733478253,-5.7,-10.94,1029,88,-7.18,100,3.6,203,Clouds,overcast clouds,,,
1733493600,1733452682,1733478253,-6.16,-11.45,1028,88,-7.63,100,3.55,204,Clouds,overcast clouds,,,
1733497200,1733452682,1733478253,-6.48,-11.63,1029,87,-8.08,100,3.33,204,Clouds,overcast clouds,,,
1733500800,1733452682,1733478253,-6.53,-11.51,1029,87,-8.13,100,3.16,203,Clouds,overcast clouds,,,
1733504400,1733539168,1733564617,-6.86,-11.74,1029,100,-6.86,75,3,220,Snow,light shower snow,2200.0,,
1733508000,1733539168,1733564617,-6.94,-10.54,1028,93,-7.77,75,2,220,Snow,light shower snow,6000.0,,
1733511600,1733539168,1733564617,-7.1,-12.03,1029,92,-8.06,75,3,220,Snow,light shower snow,3100.0,,
1733515200,1733539168,1733564617,-7.6,-12.63,1028,92,-8.55,75,3,230,Snow,light shower snow,4700.0,,
1733518800,1733539168,1733564617,-7.97,-14.07,1028,91,-9.04,75,4,250,Snow,light shower snow,3100.0,0.11,
1733522400,1733539168,1733564617,-8.41,-13.6,1028,91,-9.48,75,3,240,Snow,light shower snow,10000.0,,
1733526000,1733539168,1733564617,-8.52,-13.73,1028,91,-9.59,75,3,230,Clouds,broken clouds,9000.0,,
1733529600,1733539168,1733564617,-8.25,-13.41,1028,90,-9.45,100,3,220,Snow,light snow,9000.0,,
1733533200,1733539168,1733564617,-8.5,-12.36,1028,93,-9.32,100,2,230,Snow,light snow,5000.0,,
1733536800,1733539168,1733564617,-8.48,-13.22,1028,89,-9.8,100,2.62,201,Clouds,overcast clouds,,,
1733540400,1733539168,1733564617,-8.36,-13.0,1028,92,-9.31,100,2.56,204,Clouds,overcast clouds,,,
1733544000,1733539168,1733564617,-8.17,-13.31,1028,92,-9.12,75,3,230,Snow,light shower snow,2200.0,,
1733547600,1733539168,1733564617,-7.54,-12.56,1027,92,-8.49,75,3,210,Snow,light shower snow,3400.0,,
1733551200,1733539168,1733564617,-6.32,-11.09,1027,89,-7.66,75,3,220,Snow,light shower snow,6000.0,,
1733554800,1733539168,1733564617,-6.05,-11.72,1027,89,-7.4,75,4,230,Snow,light shower snow,2200.0,0.12,
1733558400,1733539168,1733564617,-6.61,-12.4,1027,90,-7.82,75,4,220,Snow,light shower snow,8000.0,0.15,
1733562000,1733539168,1733564617,-6.39,-12.13,1026,89,-7.73,75,4,220,Snow,light shower snow,7000.0,0.17,
1733565600,1733539168,1733564617,-6.58,-12.37,1026,89,-7.92,75,4,230,Snow,light shower snow,9000.0,0.19,
1733569200,1733539168,1733564617,-7.14,-13.06,1026,89,-8.47,75,4,230,Snow,light shower snow,9000.0,0.19,
1733572800,1733539168,1733564617,-7.14,-12.08,1026,90,-8.35,75,3,240,Snow,light shower snow,4400.0,0.19,
1733576400,1733539168,1733564617,-7.14,-12.08,1026,90,-8.35,75,3,270,Snow,light shower snow,2200.0,0.2,
1733580000,1733539168,1733564617,-7.43,-12.43,1026,91,-8.51,75,3,260,Snow,light shower snow,2200.0,0.19,
1733583600,1733539168,1733564617,-7.68,-13.72,1026,91,-8.76,75,4,270,Snow,light shower snow,7000.0,0.18,
1733587200,1733539168,1733564617,-7.98,-11.75,1026,90,-9.18,75,2,260,Snow,light shower snow,8000.0,0.16,
1733590800,1733625651,1733650986,-7.85,-7.85,1026,90,-9.05,75,1,250,Snow,light shower snow,9000.0,0.14,
1733594400,1733625651,1733650986,-8.25,-12.07,1026,90,-9.45,40,2,240,Snow,light shower snow,6000.0,0.12,
1733598000,1733625651,1733650986,-8.24,-12.05,1026,90,-9.44,40,2,250,Snow,light shower snow,8000.0,,
1733601600,1733625651,1733650986,-8.61,-12.48,1026,90,-9.8,40,2,260,Snow,light shower snow,4100.0,,
1733605200,1733625651,1733650986,-9.02,-12.96,1026,91,-10.09,40,2,270,Snow,light shower snow,7000.0,,
1733608800,1733625651,1733650986,-9.57,-13.6,1026,92,-10.51,75,2,250,Snow,light shower snow,8000.0,,
1733612400,1733625651,1733650986,-9.4,-13.41,1026,92,-10.34,75,2,250,Snow,light shower snow,3400.0,,
1733616000,1733625651,1733650986,-9.61,-13.65,1027,92,-10.55,75,2,250,Snow,light shower snow,6000.0,,
1733619600,1733625651,1733650986,-9.77,-13.84,1027,92,-10.71,75,2,260,Snow,light shower snow,7000.0,,
1733623200,1733625651,1733650986,-10.85,-16.59,1028,88,-12.27,94,3.05,312,Clouds,overcast clouds,,,
1733626800,1733625651,1733650986,-11.4,-17.49,1029,85,-13.2,99,3.25,316,Clouds,overcast clouds,,,
1733630400,1733625651,1733650986,-12.04,-18.31,1029,83,-14.09,99,3.29,316,Clouds,overcast clouds,,,
1733634000,1733625651,1733650986,-12.98,-19.43,1030,81,-15.28,100,3.27,316,Clouds,overcast clouds,,,
1733637600,1733625651,1733650986,-13.5,-20.12,1031,81,-15.79,100,3.32,314,Clouds,overcast clouds,,,
1733641200,1733625651,1733650986,-13.71,-20.45,1031,82,-15.86,97,3.39,313,Clouds,overcast clouds,,,
1733644800,1733625651,1733650986,-14.53,-21.53,1032,82,-16.67,100,3.5,313,Clouds,overcast clouds,,,
1733648400,1733625651,1733650986,-14.51,-21.51,1033,83,-16.52,100,3.5,314,Clouds,overcast clouds,,,
1733652000,1733625651,1733650986,-15.96,-22.87,1034,85,-17.7,100,3.15,323,Clouds,overcast clouds,,,
1733655600,1733625651,1733650986,-15.87,-22.79,1035,85,-17.61,100,3.17,326,Clouds,overcast clouds,,,
1733659200,1733625651,1733650986,-14.91,-21.91,1037,83,-16.91,75,4,330,Snow,light snow,10000.0,,
1733662800,1733625651,1733650986,-15.65,-22.3,1038,82,-17.77,75,3,340,Snow,light snow,10000.0,,
1733666400,1733625651,1733650986,-16.58,-23.42,1038,82,-18.69,75,3,330,Snow,light snow,10000.0,,
1733670000,1733625651,1733650986,-16.56,-23.39,1039,78,-19.19,75,3,320,Clouds,broken clouds,10000.0,,
1733673600,1733625651,1733650986,-16.6,-23.12,1040,85,-18.33,100,2.78,334,Clouds,overcast clouds,,,
1733677200,1733712130,1733737359,-17.46,-24.46,1041,85,-19.18,75,3,340,Snow,light snow,10000.0,,
1733680800,1733712130,1733737359,-17.35,-24.34,1041,85,-19.07,75,3,360,Clouds,broken clouds,10000.0,,
1733684400,1733712130,1733737359,-17.65,-23.01,1042,85,-19.36,75,2,350,Clouds,broken clouds,10000.0,,
1733688000,1733712130,1733737359,-18.45,-18.45,1043,85,-20.15,75,1,30,Clouds,broken clouds,10000.0,,
1733691600,1733712130,1733737359,-18.33,-23.53,1044,84,-20.16,23,1.87,306,Clouds,few clouds,,,
1733695200,1733712130,1733737359,-21.41,-28.03,1045,86,-22.95,18,2.31,315,Clouds,few clouds,,,
1733698800,1733712130,1733737359,-21.18,-27.1,1045,86,-22.73,7,1.99,312,Clear,clear sky,,,
1733702400,1733712130,1733737359,-21.04,-25.91,1045,87,-22.47,3,1.56,280,Clear,clear sky,,,
1733706000,1733712130,1733737359,-20.85,-25.67,1046,87,-22.28,45,1.55,219,Clouds,scattered clouds,,,
1733709600,1733712130,1733737359,-21.17,-26.49,1046,85,-22.84,41,1.73,207,Clouds,scattered clouds,,,
1733713200,1733712130,1733737359,-21.01,-26.69,1047,84,-22.8,62,1.89,210,Clouds,broken clouds,,,
1733716800,1733712130,1733737359,-21.06,-27.75,1047,79,-23.47,88,2.38,214,Clouds,overcast clouds,,,
1733720400,1733712130,1733737359,-18.51,-24.74,1047,79,-20.97,99,2.38,213,Clouds,overcast clouds,,,
1733724000,1733712130,1733737359,-16.25,-21.38,1047,80,-18.62,75,2,240,Clouds,broken clouds,8000.0,,
1733727600,1733712130,1733737359,-18.01,-23.43,1047,85,-19.72,40,2,250,Clouds,scattered clouds,10000.0,,
1733731200,1733712130,1733737359,-17.59,-24.59,1047,85,-19.3,20,3,230,Clouds,few clouds,10000.0,,
1733734800,1733712130,1733737359,-17.89,-24.89,1047,85,-19.6,20,3,220,Clouds,few clouds,10000.0,,
1733738400,1733712130,1733737359,-19.48,-25.15,1047,84,-21.29,0,2,210,Clear,clear sky,10000.0,,
1733742000,1733712130,1733737359,-19.57,-25.25,1047,84,-21.38,0,2,210,Clear,clear sky,10000.0,,
1733745600,1733712130,1733737359,-19.52,-26.52,1047,84,-21.33,0,3,210,Clear,clear sky,10000.0,,
1733749200,1733712130,1733737359,-19.6,-25.29,1047,84,-21.41,0,2,210,Clear,clear sky,10000.0,,
1733752800,1733712130,1733737359,-17.36,-22.68,1047,84,-19.2,0,2,220,Clear,clear sky,10000.0,,
1733756400,1733712130,1733737359,-17.62,-24.36,1046,84,-19.46,100,2.79,207,Clouds,overcast clouds,,,
1733760000,1733712130,1733737359,-17.62,-24.54,1046,84,-19.46,100,2.91,207,Clouds,overcast clouds,,,
1733763600,1733798606,1733823735,-18.21,-23.67,1046,84,-20.04,20,2,220,Clouds,few clouds,10000.0,,
1733767200,1733798606,1733823735,-20.8,-26.68,1046,77,-23.48,0,2,220,Clear,clear sky,10000.0,,
1733770800,1733798606,1733823735,-20.73,-26.6,1045,77,-23.41,0,2,220,Clear,clear sky,10000.0,,
1733774400,1733798606,1733823735,-21.45,-28.45,1045,77,-24.11,0,3,210,Clear,clear sky,10000.0,,
1733778000,1733798606,1733823735,-19.29,-26.29,1044,83,-21.23,100,3.59,208,Clouds,overcast clouds,,,
1733781600,1733798606,1733823735,-19.29,-26.29,1044,82,-21.35,100,3.77,208,Clouds,overcast clouds,,,
1733785200,1733798606,1733823735,-19.61,-25.3,1043,82,-21.67,0,2,220,Clear,clear sky,10000.0,,
1733788800,1733798606,1733823735,-19.87,-26.87,1043,82,-21.92,0,3,220,Clear,clear sky,10000.0,,
1733792400,1733798606,1733823735,-20.32,-27.32,1043,83,-22.24,0,3,220,Clear,clear sky,10000.0,,
1733796000,1733798606,1733823735,-21.5,-28.5,1042,84,-23.28,100,4.51,201,Clouds,overcast clouds,,,
1733799600,1733798606,1733823735,-20.99,-26.91,1042,81,-23.15,20,2,220,Clouds,few clouds,10000.0,,
1733803200,1733798606,1733823735,-23.29,-30.29,1041,77,-25.91,20,3,220,Clouds,few clouds,10000.0,,
1733806800,1733798606,1733823735,-21.05,-28.05,1041,83,-22.96,40,4,220,Clouds,scattered clouds,10000.0,,
1733810400,1733798606,1733823735,-19.87,-26.87,1041,79,-22.3,20,4,210,Clouds,few clouds,10000.0,,
1733814000,1733798606,1733823735,-20.68,-27.68,1040,80,-22.97,100,4.36,205,Clouds,overcast clouds,,,
1733817600,1733798606,1733823735,-19.38,-26.38,1039,83,-21.32,0,4,210,Clear,clear sky,10000.0,,
1733821200,1733798606,1733823735,-19.38,-26.38,1039,83,-21.32,0,4,220,Clear,clear sky,10000.0,,
1733824800,1733798606,1733823735,-19.65,-26.65,1038,83,-21.58,0,6,210,Clear,clear sky,10000.0,,
1733828400,1733798606,1733823735,-20.2,-27.2,1038,84,-22.0,0,7,210,Clear,clear sky,10000.0,,
1733832000,1733798606,1733823735,-20.76,-27.76,1038,84,-22.55,0,7,220,Clear,clear sky,10000.0,,
1733835600,1733798606,1733823735,-20.76,-27.76,1037,83,-22.67,20,6,220,Clouds,few clouds,10000.0,,
1733839200,1733798606,1733823735,-20.3,-27.3,1036,83,-22.22,40,6,210,Clouds,scattered clouds,10000.0,,
