Date/Time,OPCServer,Source,Message,Category,Severity,ConditionName,TagName
09 Sep 2024 20:40:15.180,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:15.154,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:14.304,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:14.304,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:14.270,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:14.190,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM FALSE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:40:14.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:14.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
"09 Sep 2024 20:40:14.055,LER400_STN0954,414PZI02911,""414PZI02911  P BG. 1 SGU PZIT-02911   PV  =    9,9 kPa  LO"",Process Alarm,283,LO,414PZI02911"
09 Sep 2024 20:40:13.954,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:13.890,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM TRUE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:40:13.380,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:13.380,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:13.230,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:13.230,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:13.104,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:13.104,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:13.070,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:12.754,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:12.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  86.81 %    HI,Process Alarm,184,HI,079LI67112A_CTR
09 Sep 2024 20:40:12.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  86.81 %    HI,Process Alarm,934,HI,079LI67112A
09 Sep 2024 20:40:11.906,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:11.906,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:11.869,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:11.554,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  87.16 %    HI   Recover,Process Alarm,184,HI,079LI67112A_CTR
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  87.16 %    IOP  Recover,Process Alarm,190,IOP,079LI67112A_CTR
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  87.16 %    HI   Recover,Process Alarm,210,HI,079LI67112A
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    NR,Process alarm of Simple event,192,,079LI67112A_CTR
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  87.16 %    IOP  Recover,Process Alarm,210,IOP,079LI67112A
09 Sep 2024 20:40:11.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   NR,Process alarm of Simple event,160,,079LI67112A
09 Sep 2024 20:40:10.705,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:10.705,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:10.670,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:10.355,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:10.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  87.32 %    IOP,Process Alarm,190,IOP,079LI67112A_CTR
09 Sep 2024 20:40:10.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  87.32 %    IOP,Process Alarm,490,IOP,079LI67112A
09 Sep 2024 20:40:10.030,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:10.030,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:09.505,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:09.505,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:09.469,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:09.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      NR,Process Alarm,210,ALM,0745XL20002
09 Sep 2024 20:40:09.154,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
"09 Sep 2024 20:40:09.055,LER400_STN0954,414PZI02911,""414PZI02911  P BG. 1 SGU PZIT-02911   PV  =   10,0 kPa  LO   Recover"",Process Alarm,210,LO,414PZI02911"
09 Sep 2024 20:40:09.055,LER400_STN0954,414PZI02911,414PZI02911  P BG. 1 SGU PZIT-02911   NR,Process alarm of Simple event,160,,414PZI02911
09 Sep 2024 20:40:08.530,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:08.530,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:08.304,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:08.304,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:08.269,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:08.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:08.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:07.954,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:07.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      ALM,Process Alarm,469,ALM,0745XL20002
09 Sep 2024 20:40:07.255,PMIS0003CAMS,395PDI04008,395PDI04008  AIR LOCK    ROOM(007) PT PV  =  -0.26 Pa   LL,Process Alarm,887,LL,395PDI04008
09 Sep 2024 20:40:07.230,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:07.230,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:07.108,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:07.108,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:07.070,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:06.754,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:06.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      NR,Process Alarm,210,ALM,0745XL20002
09 Sep 2024 20:40:06.255,PMIS0003CAMS,395PDI04004,395PDI04004  AIR LOCK    ROOM(002) PT PV  =  -0.23 Pa   LL,Process Alarm,887,LL,395PDI04004
09 Sep 2024 20:40:05.904,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:05.904,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:05.869,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:05.554,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:05.255,PMIS0003CAMS,395PDI04009,395PDI04009  FILTERS ROOM PT          PV  =  -0.26 Pa   LL,Process Alarm,887,LL,395PDI04009
09 Sep 2024 20:40:04.704,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:04.704,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:04.669,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:04.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      ALM,Process Alarm,469,ALM,0745XL20002
09 Sep 2024 20:40:04.355,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:04.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  88.05 %    HI,Process Alarm,184,HI,079LI67112A_CTR
09 Sep 2024 20:40:04.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  88.05 %    HI,Process Alarm,934,HI,079LI67112A
09 Sep 2024 20:40:03.505,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:03.505,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:03.470,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:03.205,PMIS0007CAMS,091XA44301,091XA44301       CBNT ALARM  LCP-443-001  ALM,Process Alarm,469,ALM,091XA44301
09 Sep 2024 20:40:03.154,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:03.090,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM FALSE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:40:03.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  89.68 %    IOP  Recover,Process Alarm,190,IOP,079LI67112A_CTR
09 Sep 2024 20:40:03.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    NR,Process alarm of Simple event,192,,079LI67112A_CTR
09 Sep 2024 20:40:03.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  89.68 %    IOP  Recover,Process Alarm,210,IOP,079LI67112A
09 Sep 2024 20:40:03.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   NR,Process alarm of Simple event,160,,079LI67112A
09 Sep 2024 20:40:02.790,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM TRUE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:40:02.305,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:02.305,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:02.271,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:02.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:02.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:01.955,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:01.230,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:01.230,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:01.104,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:01.104,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:40:01.069,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:40:00.754,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:40:00.355,PMIS0007CAMS,0701XA29501,0701XA29501      0701FI29501 FAULT        NR,Process Alarm,210,ALM,0701XA29501
09 Sep 2024 20:40:00.305,PMIS0007CAMS,2702_N5IO_STS,2702_N5IO_STS    N5 IO STATUS             ALM,Process Alarm,469,ALM,2702_N5IO_STS
09 Sep 2024 20:40:00.305,PMIS0007CAMS,U221LZA00212,U221LZA00212     221LZI00212 FAULT        ALM,Process Alarm,869,ALM,U221LZA00212
09 Sep 2024 20:40:00.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:40:00.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:59.905,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:59.905,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:59.869,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:59.553,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:59.355,PMIS0007CAMS,0701XA29501,0701XA29501      0701FI29501 FAULT        ALM,Process Alarm,869,ALM,0701XA29501
09 Sep 2024 20:39:59.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  86.55 %    HI   Recover,Process Alarm,184,HI,079LI67112A_CTR
09 Sep 2024 20:39:59.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  86.55 %    HI   Recover,Process Alarm,210,HI,079LI67112A
09 Sep 2024 20:39:58.705,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:58.705,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:58.670,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:58.630,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:58.630,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:58.590,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM FALSE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:39:58.356,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:58.290,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM TRUE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:39:58.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  86.55 %    IOP,Process Alarm,190,IOP,079LI67112A_CTR
09 Sep 2024 20:39:58.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  86.55 %    IOP,Process Alarm,490,IOP,079LI67112A
09 Sep 2024 20:39:57.504,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:57.504,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:57.470,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:57.153,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:57.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  86.55 %    HI,Process Alarm,184,HI,079LI67112A_CTR
09 Sep 2024 20:39:57.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  86.55 %    HI,Process Alarm,934,HI,079LI67112A
09 Sep 2024 20:39:56.355,PMIS0007CAMS,0779GDDO01008,0779GDDO01008    0779GDDO01008 DIRTY OP.  NR,Process Alarm,210,ALM,0779GDDO01008
09 Sep 2024 20:39:56.305,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:56.305,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:56.269,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:56.130,LER014_SCS_SOE,SCS2702,SCS2702  IOM Channel Error   NODE 05 SLOT 01 CH 03 IOP+(5123),SCSSOE SystemAlarm,900,,
09 Sep 2024 20:39:56.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:56.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:56.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    PV  =  86.55 %    IOP  Recover,Process Alarm,190,IOP,079LI67112A_CTR
09 Sep 2024 20:39:56.055,PMIS0005CAMS,079LI67112A_CTR,079LI67112A_CTR  CONTROL     THRESHOLD    NR,Process alarm of Simple event,192,,079LI67112A_CTR
09 Sep 2024 20:39:56.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   PV  =  86.55 %    IOP  Recover,Process Alarm,210,IOP,079LI67112A
09 Sep 2024 20:39:56.055,PMIS0005CAMS,079LI67112A,079LI67112A      079-FPA-67  079-DS-255   NR,Process alarm of Simple event,160,,079LI67112A
09 Sep 2024 20:39:55.954,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:55.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      NR,Process Alarm,210,ALM,0745XL20002
09 Sep 2024 20:39:55.230,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:55.230,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:55.104,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:55.104,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:55.069,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:54.754,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:54.355,PMIS0007CAMS,0779GDDO01008,0779GDDO01008    0779GDDO01008 DIRTY OP.  ALM,Process Alarm,869,ALM,0779GDDO01008
09 Sep 2024 20:39:53.904,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:53.904,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:53.869,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:53.554,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:53.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      ALM,Process Alarm,469,ALM,0745XL20002
09 Sep 2024 20:39:52.705,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:52.705,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:52.669,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:52.590,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM FALSE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:39:52.355,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:52.290,LER014_SCS_SOE,0779GDOPR01008,BLOCKED BEAM TRUE,SCSSOE Event,500,,0779GDOPR01008
09 Sep 2024 20:39:52.005,PMIS0007CAMS,3901TI16506,3901TI16506      FORMAT. GAS VLV TO COLL. PV  =   1.00 °C   LO,Process Alarm,283,LO,3901TI16506
09 Sep 2024 20:39:51.504,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:51.504,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:51.471,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:51.180,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:51.180,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:51.154,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:51.000,PMIS0001CAMS,060FI00033B_CTR,060FI00033B_ CONTROL     THRESHOLD    PV  = 531.33 kg/h HI   Recover,Process Alarm,184,HI,060FI00033B_CTR
09 Sep 2024 20:39:51.000,PMIS0001CAMS,060FI00033B_CTR,060FI00033B_ CONTROL     THRESHOLD    NR,Process alarm of Simple event,192,,060FI00033B_CTR
09 Sep 2024 20:39:50.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      NR,Process Alarm,210,ALM,0745XL20002
09 Sep 2024 20:39:50.308,LER-030_SCS_S2,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:50.308,LER-030_SCS_SOE,579XI04501,NOT READY   FES FALSE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:50.270,LER816_SCS_SOE,879XI06663,INDICATOR FACP FALSE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:50.130,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:50.130,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.954,LER014_SCS_SOE,079XI51734,NOT READY   FES TRUE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:49.930,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.930,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL FALSE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.380,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.380,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.230,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.230,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:49.104,LER-030_SCS_S2,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:49.104,LER-030_SCS_SOE,579XI04501,NOT READY   FES TRUE,SCSSOE Event,500,,579XI04501
09 Sep 2024 20:39:49.069,LER816_SCS_SOE,879XI06663,INDICATOR FACP TRUE,SCSSOE Event,500,,879XI06663
09 Sep 2024 20:39:48.753,LER014_SCS_SOE,079XI51734,NOT READY   FES FALSE,SCSSOE Event,500,,079XI51734
09 Sep 2024 20:39:48.430,LER-030_SCS_S2,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:48.430,LER-030_SCS_SOE,MODBUS,SERIAL COMM FAIL TRUE,SCSSOE Event,500,,MODBUS
09 Sep 2024 20:39:48.355,PMIS0007CAMS,0745XL20002,0745XL20002      BATTERY      STATUS      ALM,Process Alarm,469,ALM,0745XL20002
