dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust,rain.1h
1737151200,1737168023,1737195581,-5.46,-10.06,1011,90,-6.68,75,3.0,190,Snow,light shower snow,10000.0,,,
1737154800,1737168023,1737195581,-5.73,-10.38,1011,91,-6.82,75,3.0,190,Snow,light shower snow,2400.0,,,
1737158400,1737168023,1737195581,-5.47,-10.07,1010,90,-6.69,75,3.0,200,Snow,light shower snow,3800.0,0.11,,
1737162000,1737168023,1737195581,-5.67,-10.31,1010,91,-6.76,75,3.0,210,Snow,light shower snow,4000.0,0.15,,
1737165600,1737168023,1737195581,-5.76,-12.12,1010,92,-6.73,75,5.0,230,Snow,light shower snow,3000.0,0.13,,
1737169200,1737168023,1737195581,-5.76,-12.12,1010,93,-6.6,75,5.0,240,Snow,light shower snow,9000.0,,,
1737172800,1737168023,1737195581,-5.73,-12.72,1010,92,-6.7,75,6.0,250,Snow,light shower snow,2100.0,,,
1737176400,1737168023,1737195581,-5.46,-11.74,1011,91,-6.55,75,5.0,240,Snow,light shower snow,5000.0,,,
1737180000,1737168023,1737195581,-5.11,-11.31,1011,87,-6.73,75,5.0,250,Clouds,broken clouds,10000.0,,,
1737183600,1737168023,1737195581,-5.11,-10.56,1011,88,-6.6,75,4.0,220,Snow,light shower snow,3000.0,,,
1737187200,1737168023,1737195581,-5.2,-10.67,1011,89,-6.55,75,4.0,230,Snow,light shower snow,4300.0,,,
1737190800,1737168023,1737195581,-4.65,-10.0,1011,89,-6.01,75,4.0,250,Snow,light shower snow,5000.0,,,
1737194400,1737168023,1737195581,-5.76,-12.12,1012,87,-7.37,75,5.0,250,Snow,light shower snow,8000.0,,,
1737198000,1737168023,1737195581,-6.57,-12.35,1013,88,-8.04,75,4.0,240,Snow,light shower snow,3900.0,,,
1737201600,1737168023,1737195581,-6.84,-11.72,1013,88,-8.31,75,3.0,240,Snow,light shower snow,4300.0,,,
1737205200,1737168023,1737195581,-7.69,-14.53,1014,89,-9.02,75,5.0,250,Snow,light shower snow,10000.0,,,
1737208800,1737168023,1737195581,-7.95,-14.05,1014,90,-9.15,75,4.0,250,Clouds,broken clouds,10000.0,,,
1737212400,1737168023,1737195581,-7.95,-14.86,1014,89,-9.28,75,5.0,240,Snow,light shower snow,9000.0,,,
1737216000,1737168023,1737195581,-8.04,-14.16,1014,88,-9.49,75,4.0,240,Snow,light shower snow,4200.0,,,
1737219600,1737254342,1737282101,-8.24,-14.41,1015,88,-9.69,75,4.0,240,Snow,light shower snow,2500.0,,,
1737223200,1737254342,1737282101,-8.24,-15.22,1015,86,-9.95,75,5.0,240,Snow,light shower snow,7000.0,,,
1737226800,1737254342,1737282101,-8.24,-15.24,1015,88,-9.69,75,6.0,240,Snow,light shower snow,5000.0,,,
1737230400,1737254342,1737282101,-9.47,-16.47,1016,85,-11.29,92,4.66,224,Clouds,overcast clouds,,,,
1737234000,1737254342,1737282101,-9.61,-16.61,1016,86,-11.3,75,5.0,240,Snow,light shower snow,5000.0,,,
1737237600,1737254342,1737282101,-9.51,-16.51,1016,86,-11.2,75,6.0,230,Snow,light shower snow,5000.0,,,
1737241200,1737254342,1737282101,-9.46,-16.46,1016,86,-11.15,75,6.0,220,Snow,light shower snow,9000.0,,,
1737244800,1737254342,1737282101,-9.2,-16.1,1016,85,-11.03,100,4.59,216,Clouds,overcast clouds,,,,
1737248400,1737254342,1737282101,-9.06,-16.06,1016,79,-11.71,75,7.0,240,Snow,light shower snow,8000.0,,,
1737252000,1737254342,1737282101,-8.92,-15.92,1015,79,-11.57,75,5.0,230,Snow,light shower snow,4900.0,,,
1737255600,1737254342,1737282101,-8.87,-15.87,1016,79,-11.52,75,6.0,230,Snow,light shower snow,8000.0,,,
1737259200,1737254342,1737282101,-8.7,-15.7,1016,79,-11.35,75,6.0,220,Snow,light shower snow,4000.0,,,
1737262800,1737254342,1737282101,-7.83,-14.83,1016,86,-9.55,75,6.0,230,Snow,light shower snow,5000.0,,,
1737266400,1737254342,1737282101,-7.64,-14.64,1015,87,-9.23,75,7.0,220,Snow,light shower snow,7000.0,,,
1737270000,1737254342,1737282101,-7.46,-14.46,1015,85,-9.31,75,7.0,210,Snow,light shower snow,9000.0,,,
1737273600,1737254342,1737282101,-6.91,-13.91,1015,88,-8.38,75,6.0,220,Snow,light shower snow,9000.0,,,
1737277200,1737254342,1737282101,-6.93,-13.93,1015,73,-10.51,0,7.0,220,Clear,clear sky,10000.0,,,
1737280800,1737254342,1737282101,-8.51,-15.51,1015,79,-11.17,0,5.0,210,Clear,clear sky,10000.0,,,
1737284400,1737254342,1737282101,-8.72,-15.72,1015,73,-12.25,0,5.0,210,Clear,clear sky,10000.0,,,
1737288000,1737254342,1737282101,-8.62,-15.62,1015,85,-10.46,75,5.0,210,Snow,light snow,8000.0,,,
1737291600,1737254342,1737282101,-8.8,-15.8,1015,86,-10.5,40,5.0,220,Clouds,scattered clouds,10000.0,,,
1737295200,1737254342,1737282101,-9.36,-16.36,1015,88,-10.8,40,6.0,220,Clouds,scattered clouds,10000.0,,,
1737298800,1737254342,1737282101,-9.28,-15.86,1015,89,-10.59,100,4.19,227,Clouds,overcast clouds,,,,
1737302400,1737254342,1737282101,-9.7,-16.7,1015,88,-11.14,75,5.0,230,Clouds,broken clouds,10000.0,,,
1737306000,1737340658,1737368622,-9.36,-16.36,1016,88,-10.8,75,6.0,230,Snow,light snow,9000.0,,,
1737309600,1737340658,1737368622,-9.94,-16.94,1015,88,-11.37,40,7.0,220,Clouds,scattered clouds,10000.0,,,
1737313200,1737340658,1737368622,-9.3,-16.3,1016,87,-10.87,20,6.0,220,Clouds,few clouds,10000.0,,,
1737316800,1737340658,1737368622,-9.56,-16.56,1015,86,-11.25,0,7.0,220,Clear,clear sky,10000.0,,,
1737320400,1737340658,1737368622,-9.72,-16.72,1015,86,-11.41,0,5.0,220,Clear,clear sky,10000.0,,,
1737324000,1737340658,1737368622,-9.36,-16.36,1015,86,-11.06,75,6.0,220,Snow,light snow,9000.0,,,
1737327600,1737340658,1737368622,-9.45,-16.45,1014,85,-11.28,75,7.0,220,Snow,light shower snow,2900.0,,,
1737331200,1737340658,1737368622,-9.51,-16.51,1014,86,-11.2,75,7.0,230,Snow,light shower snow,4400.0,,,
1737334800,1737340658,1737368622,-9.31,-16.31,1014,86,-11.01,75,8.0,240,Snow,light shower snow,2900.0,,,
1737338400,1737340658,1737368622,-7.87,-14.87,1013,79,-10.54,75,6.0,240,Snow,light shower snow,5000.0,,,
1737342000,1737340658,1737368622,-7.73,-14.58,1013,84,-9.71,75,5.0,220,Snow,light shower snow,9000.0,,,
1737345600,1737340658,1737368622,-7.68,-14.68,1013,86,-9.4,75,6.0,200,Snow,light shower snow,10000.0,,,
1737349200,1737340658,1737368622,-7.68,-14.68,1012,89,-9.01,75,8.0,220,Snow,light shower snow,10000.0,,,
1737352800,1737340658,1737368622,-6.57,-13.57,1012,88,-8.04,75,8.0,220,Snow,light shower snow,10000.0,,,
1737356400,1737340658,1737368622,-5.47,-12.47,1012,84,-7.49,75,9.0,220,Snow,light shower snow,10000.0,,,
1737360000,1737340658,1737368622,-4.72,-11.72,1011,83,-6.89,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737363600,1737340658,1737368622,-4.35,-11.35,1011,85,-6.25,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737367200,1737340658,1737368622,-4.09,-11.09,1011,87,-5.72,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737370800,1737340658,1737368622,-3.79,-10.26,1010,90,-5.03,75,6.0,220,Clouds,broken clouds,10000.0,,,
1737374400,1737340658,1737368622,-3.41,-10.3,1010,90,-4.65,75,7.0,220,Clouds,broken clouds,10000.0,,,
1737378000,1737340658,1737368622,-2.71,-9.4,1010,91,-3.83,75,7.0,210,Snow,light snow,10000.0,,,
1737381600,1737340658,1737368622,-1.39,-8.39,1010,92,-2.39,75,9.0,220,Clouds,broken clouds,10000.0,,,
1737385200,1737340658,1737368622,-1.12,-6.72,1009,92,-2.12,100,5.72,205,Clouds,overcast clouds,,,,
1737388800,1737340658,1737368622,-0.73,-7.27,1009,93,-1.6,75,8.0,230,Clouds,broken clouds,10000.0,,,
1737392400,1737426970,1737455145,-0.17,-6.55,1009,90,-1.44,75,8.0,230,Clouds,broken clouds,10000.0,,,
1737396000,1737426970,1737455145,0.1,-6.2,1008,88,-1.45,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737399600,1737426970,1737455145,0.05,-6.26,1008,87,-1.64,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737403200,1737426970,1737455145,0.07,-6.23,1008,86,-1.76,75,8.0,220,Clouds,broken clouds,10000.0,,,
1737406800,1737426970,1737455145,-0.07,-6.42,1007,88,-1.61,75,8.0,210,Clouds,broken clouds,10000.0,,,
1737410400,1737426970,1737455145,0.1,-6.56,1007,89,-1.32,75,9.0,210,Snow,light snow,7000.0,,,
1737414000,1737426970,1737455145,-1.02,-7.65,1006,92,-2.02,75,8.0,210,Snow,light snow,10000.0,0.13,,
1737417600,1737426970,1737455145,-1.02,-7.23,1006,93,-1.89,75,7.0,200,Snow,light snow,4200.0,0.1,,
1737421200,1737426970,1737455145,-1.02,-6.75,1005,91,-2.15,75,6.0,200,Snow,light snow,10000.0,,,
1737424800,1737426970,1737455145,-1.02,-6.75,1004,82,-3.39,75,6.0,190,Clouds,broken clouds,10000.0,,,
1737428400,1737426970,1737455145,-1.8,-8.23,1004,87,-3.46,75,7.0,200,Snow,light shower snow,4700.0,0.14,,
1737432000,1737426970,1737455145,-1.57,-7.93,1003,91,-2.7,75,7.0,190,Snow,light shower snow,2500.0,0.32,,
1737435600,1737426970,1737455145,-1.32,-7.61,1002,91,-2.45,75,7.0,200,Snow,shower snow,1500.0,0.37,,
1737439200,1737426970,1737455145,-1.02,-7.65,1002,91,-2.15,75,8.0,200,Snow,light shower snow,4600.0,0.26,,
1737442800,1737426970,1737455145,-1.03,-7.66,1001,91,-2.16,75,8.0,210,Snow,light shower snow,5000.0,0.16,,
1737446400,1737426970,1737455145,-1.03,-7.66,1001,90,-2.29,75,8.0,220,Snow,light shower snow,6000.0,0.17,,
1737450000,1737426970,1737455145,-1.02,-7.65,1001,89,-2.42,75,8.0,220,Snow,light shower snow,10000.0,0.19,,
1737453600,1737426970,1737455145,-1.57,-8.37,1001,88,-3.1,75,8.0,220,Snow,light shower snow,2400.0,0.16,,
1737457200,1737426970,1737455145,-1.61,-8.42,1001,91,-2.74,75,8.0,220,Snow,light shower snow,10000.0,,,
1737460800,1737426970,1737455145,-1.3,-8.02,1001,91,-2.43,75,8.0,220,Snow,light shower snow,8000.0,,,
1737464400,1737426970,1737455145,-1.06,-7.7,1002,88,-2.59,75,8.0,220,Snow,light shower snow,8000.0,,,
1737468000,1737426970,1737455145,-1.61,-8.42,1001,90,-2.87,75,8.0,210,Snow,light snow,9000.0,0.15,,
1737471600,1737426970,1737455145,-1.86,-8.31,1001,90,-3.12,75,7.0,210,Snow,light shower snow,8000.0,0.24,,
1737475200,1737426970,1737455145,-2.17,-8.7,1000,92,-3.16,75,7.0,200,Snow,light shower snow,4100.0,0.27,,
1737478800,1737513280,1737541669,-1.86,-8.74,1000,94,-2.6,75,8.0,200,Snow,light shower snow,4800.0,0.36,,
1737482400,1737513280,1737541669,-1.3,-7.59,1000,91,-2.43,75,7.0,200,Snow,light shower snow,10000.0,0.31,,
1737486000,1737513280,1737541669,-0.99,-7.99,1000,91,-2.12,75,9.0,210,Snow,light shower snow,10000.0,,,
1737489600,1737513280,1737541669,-1.3,-8.02,999,92,-2.3,75,8.0,210,Snow,light shower snow,4800.0,,,
1737493200,1737513280,1737541669,-1.3,-8.3,999,93,-2.17,75,9.0,210,Snow,light shower snow,9000.0,0.11,,
1737496800,1737513280,1737541669,-1.3,-7.59,998,92,-2.3,75,7.0,210,Snow,light snow,10000.0,0.14,,
1737500400,1737513280,1737541669,-1.3,-7.1,998,87,-2.96,40,6.0,210,Clouds,scattered clouds,10000.0,,,
1737504000,1737513280,1737541669,-1.3,-7.1,997,82,-3.67,40,6.0,200,Clouds,scattered clouds,10000.0,,,
1737507600,1737513280,1737541669,-1.3,-7.59,996,85,-3.24,20,7.0,210,Clouds,few clouds,9000.0,,,
1737511200,1737513280,1737541669,-0.75,-6.4,995,84,-2.84,20,6.0,180,Clouds,few clouds,10000.0,,,
1737514800,1737513280,1737541669,-0.19,-4.52,994,82,-2.57,20,4.0,170,Clouds,few clouds,10000.0,,,
1737518400,1737513280,1737541669,0.12,-5.76,992,82,-2.28,40,7.0,180,Clouds,scattered clouds,10000.0,,,
1737522000,1737513280,1737541669,0.06,-5.37,991,89,-1.35,75,6.0,180,Snow,light shower snow,9000.0,0.18,12.0,
1737525600,1737513280,1737541669,0.61,-5.13,990,91,-0.61,75,7.0,190,Snow,light shower snow,4500.0,0.99,,
1737529200,1737513280,1737541669,0.61,-5.89,989,91,-0.61,75,9.0,210,Snow,light shower snow,9000.0,0.52,14.0,
1737532800,1737513280,1737541669,0.06,-6.94,990,75,-3.4,40,11.0,220,Snow,light snow,5000.0,0.35,16.0,
1737536400,1737513280,1737541669,-2.81,-9.81,992,55,-9.74,38,10.65,211,Clouds,scattered clouds,,,,
1737540000,1737513280,1737541669,-4.08,-11.08,993,60,-9.96,40,12.0,230,Clouds,scattered clouds,7000.0,,18.0,
1737543600,1737513280,1737541669,-5.75,-12.75,993,63,-11.02,75,15.0,220,Clouds,broken clouds,2700.0,,21.0,
1737547200,1737513280,1737541669,-7.76,-14.76,994,73,-11.32,75,16.0,220,Clouds,broken clouds,2000.0,,22.0,
1737550800,1737513280,1737541669,-8.19,-15.19,995,67,-12.68,75,12.0,220,Clouds,broken clouds,8000.0,,,
1737554400,1737513280,1737541669,-11.92,-18.92,996,66,-16.45,94,8.07,219,Clouds,overcast clouds,,,,
1737558000,1737513280,1737541669,-13.18,-20.18,999,66,-17.67,82,8.51,212,Clouds,broken clouds,,,,
1737561600,1737513280,1737541669,-13.23,-20.23,1000,67,-17.56,40,12.0,240,Snow,light snow,5000.0,0.11,17.0,
1737565200,1737599587,1737628195,-15.57,-22.57,1002,70,-19.36,40,14.0,230,Snow,light snow,2000.0,0.11,19.0,
1737568800,1737599587,1737628195,-15.19,-22.19,1004,72,-18.7,40,13.0,230,Snow,light snow,4100.0,0.12,19.0,
1737572400,1737599587,1737628195,-16.21,-23.21,1006,74,-19.4,75,15.0,230,Snow,light snow,750.0,0.13,21.0,
1737576000,1737599587,1737628195,-17.41,-24.41,1009,81,-19.63,75,11.0,240,Snow,light snow,1100.0,0.1,18.0,
1737579600,1737599587,1737628195,-17.66,-24.66,1010,80,-20.01,75,12.0,240,Clouds,broken clouds,4000.0,,18.0,
1737583200,1737599587,1737628195,-18.83,-25.83,1013,73,-22.1,75,11.0,240,Clouds,broken clouds,6000.0,,17.0,
1737586800,1737599587,1737628195,-19.39,-26.39,1014,72,-22.78,75,11.0,240,Clouds,broken clouds,7000.0,,16.0,
1737590400,1737599587,1737628195,-19.94,-26.94,1015,70,-23.6,40,9.0,240,Clouds,scattered clouds,9000.0,,14.0,
1737594000,1737599587,1737628195,-19.94,-26.94,1016,69,-23.75,100,8.0,240,Clouds,overcast clouds,10000.0,,,
1737597600,1737599587,1737628195,-20.5,-27.5,1017,69,-24.29,93,7.0,230,Clouds,overcast clouds,10000.0,,,
1737601200,1737599587,1737628195,-20.5,-27.5,1019,68,-24.44,80,8.0,230,Clouds,broken clouds,10000.0,,,
1737604800,1737599587,1737628195,-22.35,-29.35,1020,59,-27.63,64,8.0,230,Clouds,broken clouds,10000.0,,,
1737608400,1737599587,1737628195,-21.48,-28.48,1021,62,-26.31,74,8.0,230,Clouds,broken clouds,10000.0,,,
1737612000,1737599587,1737628195,-21.71,-28.71,1021,54,-27.89,40,8.0,240,Clouds,scattered clouds,10000.0,,13.0,
1737615600,1737599587,1737628195,-19.14,-26.14,1022,63,-23.9,40,8.0,250,Clouds,scattered clouds,10000.0,,13.0,
1737619200,1737599587,1737628195,-18.83,-25.83,1023,61,-23.92,75,7.0,240,Snow,light snow,6000.0,,12.0,
1737622800,1737599587,1737628195,-19.7,-26.7,1024,65,-24.12,75,7.0,240,Snow,light shower snow,3200.0,,,
1737626400,1737599587,1737628195,-20.25,-27.25,1027,65,-24.65,75,6.0,250,Snow,light shower snow,6000.0,,,
1737630000,1737599587,1737628195,-20.5,-27.5,1028,67,-24.59,75,6.0,250,Clouds,broken clouds,10000.0,,11.0,
1737633600,1737599587,1737628195,-20.81,-27.81,1030,73,-24.03,75,6.0,250,Snow,light snow,6000.0,,,
1737637200,1737599587,1737628195,-20.81,-27.81,1031,78,-23.36,75,6.0,260,Snow,light snow,5000.0,,,
1737640800,1737599587,1737628195,-21.61,-28.61,1033,79,-24.01,75,7.0,270,Snow,shower snow,1600.0,,,
1737644400,1737599587,1737628195,-21.92,-28.92,1034,77,-24.57,75,7.0,270,Snow,shower snow,1300.0,,,
1737648000,1737599587,1737628195,-22.17,-29.17,1036,78,-24.69,20,7.0,270,Snow,light shower snow,9000.0,,,
1737651600,1737685891,1737714721,-22.48,-29.48,1037,75,-25.38,20,6.0,270,Snow,light shower snow,10000.0,,,
1737655200,1737685891,1737714721,-22.48,-29.48,1039,76,-25.25,0,6.0,250,Clear,clear sky,10000.0,,,
1737658800,1737685891,1737714721,-23.03,-30.03,1040,75,-25.92,20,6.0,250,Clouds,few clouds,10000.0,,,
1737662400,1737685891,1737714721,-23.59,-30.59,1042,75,-26.47,40,6.0,250,Clouds,scattered clouds,10000.0,,,
1737666000,1737685891,1737714721,-24.14,-31.14,1043,75,-27.01,0,6.0,240,Clear,clear sky,10000.0,,,
1737669600,1737685891,1737714721,-24.39,-31.39,1045,76,-27.12,40,6.0,250,Clouds,scattered clouds,10000.0,,,
1737673200,1737685891,1737714721,-24.63,-31.63,1046,76,-27.35,40,6.0,240,Clouds,scattered clouds,10000.0,,,
1737676800,1737685891,1737714721,-25.25,-32.25,1047,77,-27.83,40,5.0,240,Clouds,scattered clouds,10000.0,,,
1737680400,1737685891,1737714721,-25.25,-32.25,1048,77,-27.83,40,6.0,230,Clouds,scattered clouds,10000.0,,,
1737684000,1737685891,1737714721,-25.57,-32.57,1050,77,-28.15,40,6.0,240,Snow,light snow,8000.0,,,
1737687600,1737685891,1737714721,-25.57,-32.57,1051,78,-28.02,75,6.0,230,Snow,light snow,9000.0,,,
1737691200,1737685891,1737714721,-25.25,-32.25,1052,77,-27.83,75,6.0,230,Snow,light snow,10000.0,,,
1737694800,1737685891,1737714721,-24.45,-31.45,1053,76,-27.18,75,6.0,240,Snow,light snow,9000.0,,,
1737698400,1737685891,1737714721,-24.21,-31.21,1053,75,-27.07,75,5.0,230,Snow,light snow,9000.0,,,
1737702000,1737685891,1737714721,-23.9,-30.9,1053,74,-26.9,75,7.0,220,Snow,light snow,8000.0,,,
1737705600,1737685891,1737714721,-23.1,-30.1,1054,74,-26.12,75,8.0,220,Snow,light snow,9000.0,,,
1737709200,1737685891,1737714721,-22.79,-29.79,1054,73,-25.96,75,7.0,220,Snow,light snow,7000.0,,,
1737712800,1737685891,1737714721,-22.79,-29.79,1054,74,-25.82,40,6.0,210,Snow,light snow,9000.0,,,
1737716400,1737685891,1737714721,-23.03,-30.03,1055,73,-26.19,0,7.0,220,Clear,clear sky,10000.0,,,
1737720000,1737685891,1737714721,-23.03,-30.03,1055,71,-26.46,0,7.0,210,Clear,clear sky,10000.0,,,
1737723600,1737685891,1737714721,-23.03,-30.03,1054,70,-26.61,100,9.0,220,Clouds,overcast clouds,10000.0,,,
1737727200,1737685891,1737714721,-23.03,-30.03,1054,70,-26.61,100,9.0,210,Clouds,overcast clouds,10000.0,,,
1737730800,1737685891,1737714721,-23.03,-30.03,1054,71,-26.46,100,9.0,210,Clouds,overcast clouds,10000.0,,,
1737734400,1737685891,1737714721,-23.03,-30.03,1053,71,-26.46,100,8.0,210,Clouds,overcast clouds,10000.0,,,
1737738000,1737772193,1737801250,-22.48,-29.48,1052,72,-25.79,40,10.0,210,Snow,light snow,7000.0,,,
1737741600,1737772193,1737801250,-22.48,-29.48,1052,72,-25.79,20,9.0,210,Clouds,few clouds,10000.0,,,
1737745200,1737772193,1737801250,-21.92,-28.92,1051,73,-25.11,20,10.0,210,Clouds,few clouds,10000.0,,,
1737748800,1737772193,1737801250,-21.92,-28.92,1050,73,-25.11,20,9.0,210,Clouds,few clouds,10000.0,,,
1737752400,1737772193,1737801250,-21.37,-28.37,1050,78,-23.9,75,10.0,210,Snow,light snow,3100.0,,,
1737756000,1737772193,1737801250,-21.37,-28.37,1049,79,-23.78,100,10.0,210,Snow,light snow,4300.0,,15.0,
1737759600,1737772193,1737801250,-21.37,-28.37,1048,80,-23.65,40,11.0,210,Snow,light snow,5000.0,,,
1737763200,1737772193,1737801250,-21.37,-28.37,1047,81,-23.52,100,10.0,210,Snow,light snow,2200.0,,,
1737766800,1737772193,1737801250,-21.51,-28.51,1047,78,-24.04,100,11.0,210,Snow,light snow,2500.0,,,
1737770400,1737772193,1737801250,-20.81,-27.81,1046,81,-22.97,75,10.0,210,Snow,light shower snow,8000.0,,,
1737774000,1737772193,1737801250,-20.57,-27.57,1046,82,-22.61,75,10.0,210,Snow,shower snow,1800.0,,,
1737777600,1737772193,1737801250,-20.25,-27.25,1045,81,-22.42,75,8.0,210,Snow,light shower snow,3500.0,,,
1737781200,1737772193,1737801250,-19.45,-26.45,1045,81,-21.64,40,10.0,210,Snow,light shower snow,2800.0,,,
1737784800,1737772193,1737801250,-18.59,-25.59,1043,83,-20.54,75,10.0,220,Snow,shower snow,1500.0,0.11,,
1737788400,1737772193,1737801250,-18.03,-25.03,1043,85,-19.74,75,11.0,210,Snow,shower snow,1400.0,0.14,,
1737792000,1737772193,1737801250,-17.17,-24.17,1042,86,-18.77,75,11.0,220,Snow,shower snow,1600.0,0.12,,
1737795600,1737772193,1737801250,-16.61,-23.61,1041,86,-18.21,75,10.0,220,Snow,shower snow,1400.0,,,
1737799200,1737772193,1737801250,-16.39,-23.39,1040,86,-18,75,9.0,220,Snow,light shower snow,6000.0,,14.0,
1737802800,1737772193,1737801250,-16.39,-23.39,1040,83,-18.37,75,9.0,210,Clouds,broken clouds,8000.0,,,
1737806400,1737772193,1737801250,-16.02,-23.02,1040,84,-17.88,40,9.0,210,Snow,light shower snow,7000.0,0.13,,
1737810000,1737772193,1737801250,-15.76,-22.76,1039,85,-17.5,40,9.0,220,Snow,light shower snow,4600.0,0.15,,
1737813600,1737772193,1737801250,-15.46,-22.46,1039,84,-17.33,40,9.0,210,Snow,light shower snow,5000.0,0.14,,
1737817200,1737772193,1737801250,-14.9,-21.9,1039,81,-17.16,100,8.0,230,Snow,light snow,10000.0,0.11,,
1737820800,1737772193,1737801250,-14.9,-21.9,1038,80,-17.3,0,7.0,230,Clear,clear sky,10000.0,,,
1737824400,1737858492,1737887779,-14.65,-21.65,1038,77,-17.46,0,8.0,230,Clear,clear sky,10000.0,,,
1737828000,1737858492,1737887779,-14.65,-21.65,1038,75,-17.74,0,7.0,230,Clear,clear sky,10000.0,,,
1737831600,1737858492,1737887779,-14.56,-21.56,1038,72,-18.08,0,6.0,240,Clear,clear sky,10000.0,,,
1737835200,1737858492,1737887779,-15.09,-22.09,1038,58,-20.86,0,7.0,240,Clear,clear sky,10000.0,,,
1737838800,1737858492,1737887779,-14.36,-21.36,1037,64,-19.13,0,6.0,230,Clear,clear sky,10000.0,,,
1737842400,1737858492,1737887779,-14.35,-21.35,1037,65,-18.96,0,6.0,230,Clear,clear sky,10000.0,,,
1737846000,1737858492,1737887779,-14.35,-21.35,1037,66,-18.8,0,5.0,230,Clear,clear sky,10000.0,,,
1737849600,1737858492,1737887779,-14.65,-21.65,1037,66,-19.09,0,5.0,240,Clear,clear sky,10000.0,,,
1737853200,1737858492,1737887779,-14.65,-21.65,1037,67,-18.93,75,5.0,230,Clouds,broken clouds,10000.0,,,
1737856800,1737858492,1737887779,-14.65,-21.65,1036,67,-18.93,75,5.0,240,Clouds,broken clouds,10000.0,,,
1737860400,1737858492,1737887779,-14.35,-21.35,1036,68,-18.48,75,4.0,240,Snow,light shower snow,10000.0,,,
1737864000,1737858492,1737887779,-14.09,-21.09,1036,67,-18.39,0,4.0,240,Clear,clear sky,10000.0,,,
1737867600,1737858492,1737887779,-13.61,-20.61,1036,66,-18.08,100,5.0,230,Snow,light snow,10000.0,,,
1737871200,1737858492,1737887779,-12.89,-19.89,1036,67,-17.23,75,5.0,250,Snow,light snow,10000.0,,,
1737874800,1737858492,1737887779,-12.69,-19.69,1035,67,-17.03,75,5.0,230,Snow,light snow,10000.0,,,
1737878400,1737858492,1737887779,-12.43,-19.43,1035,69,-16.47,75,6.0,220,Snow,light snow,10000.0,,,
1737882000,1737858492,1737887779,-12.34,-19.34,1035,67,-16.7,0,5.0,220,Clear,clear sky,10000.0,,,
1737885600,1737858492,1737887779,-12.43,-19.43,1035,69,-16.47,100,5.0,220,Snow,light snow,10000.0,,,
1737889200,1737858492,1737887779,-12.43,-19.43,1035,75,-15.57,75,4.0,230,Snow,light shower snow,10000.0,,,
1737892800,1737858492,1737887779,-12.43,-18.43,1035,79,-15.01,75,3.0,230,Snow,light shower snow,8000.0,,,
1737896400,1737858492,1737887779,-12.43,-16.93,1035,82,-14.61,40,2.0,230,Snow,light shower snow,7000.0,,,
1737900000,1737858492,1737887779,-12.43,-19.43,1034,82,-14.61,20,4.0,230,Snow,light shower snow,3900.0,,,
1737903600,1737858492,1737887779,-12.71,-18.77,1034,81,-15.01,20,3.0,230,Snow,light shower snow,6000.0,,,
1737907200,1737858492,1737887779,-12.72,-19.72,1034,84,-14.63,40,4.0,230,Snow,light shower snow,2900.0,,,
1737910800,1737944788,1737974309,-12.5,-18.52,1034,85,-14.28,100,3.0,230,Snow,light shower snow,7000.0,,,
1737914400,1737944788,1737974309,-12.43,-16.93,1034,83,-14.47,40,2.0,200,Snow,light snow,10000.0,0.12,,
1737918000,1737944788,1737974309,-11.87,-17.76,1033,76,-14.88,40,3.0,200,Clouds,scattered clouds,10000.0,,,
1737921600,1737944788,1737974309,-11.78,-17.65,1033,71,-15.53,20,3.0,210,Clouds,few clouds,10000.0,,,
1737925200,1737944788,1737974309,-11.95,-17.85,1033,70,-15.85,0,3.0,210,Clear,clear sky,10000.0,,,
1737928800,1737944788,1737974309,-12.34,-19.34,1032,69,-16.38,0,4.0,210,Clear,clear sky,10000.0,,,
1737932400,1737944788,1737974309,-12.34,-18.32,1032,69,-16.38,0,3.0,220,Clear,clear sky,10000.0,,,
1737936000,1737944788,1737974309,-12.72,-19.72,1032,69,-16.75,0,4.0,220,Clear,clear sky,10000.0,,,
1737939600,1737944788,1737974309,-12.98,-19.98,1032,68,-17.16,0,4.0,230,Clear,clear sky,10000.0,,,
1737943200,1737944788,1737974309,-12.98,-19.98,1031,66,-17.47,0,4.0,210,Clear,clear sky,10000.0,,,
1737946800,1737944788,1737974309,-14.39,-21.39,1031,64,-19.16,0,4.0,200,Clear,clear sky,10000.0,,,
1737950400,1737944788,1737974309,-14.29,-21.29,1031,62,-19.4,0,4.0,200,Clear,clear sky,10000.0,,,
1737954000,1737944788,1737974309,-12.83,-18.91,1030,61,-18.16,0,3.0,190,Clear,clear sky,10000.0,,,
1737957600,1737944788,1737974309,-12.51,-18.53,1030,58,-18.39,0,3.0,180,Clear,clear sky,10000.0,,,
1737961200,1737944788,1737974309,-12.2,-18.16,1029,56,-18.47,0,3.0,190,Clear,clear sky,10000.0,,,
1737964800,1737944788,1737974309,-11.31,-18.18,1029,55,-17.81,0,4.0,200,Clear,clear sky,10000.0,,,
