dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust,rain.1h
10-01-2025 14:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-7.95,-14.95,1028,90,-9.15,100,6.0,190,Snow,light snow,2800.0,0.33,,
10-01-2025 15:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-7.13,-14.13,1026,91,-8.21,100,7.0,200,Snow,snow,1100.0,0.47,,
10-01-2025 16:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-6.74,-13.74,1025,92,-7.7,100,7.0,200,Snow,snow,2000.0,0.62,,
10-01-2025 17:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-6.28,-13.28,1023,92,-7.24,100,9.0,210,Snow,light snow,9000.0,0.36,,
10-01-2025 18:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-5.98,-12.98,1022,92,-6.94,75,9.0,210,Snow,light snow,10000.0,0.11,,
10-01-2025 19:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-5.07,-12.07,1021,88,-6.56,40,11.0,210,Snow,light snow,9000.0,0.17,,
10-01-2025 20:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-4.52,-11.52,1021,82,-6.83,40,10.0,230,Snow,light snow,10000.0,0.33,,
10-01-2025 21:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-5.17,-12.17,1021,90,-6.4,100,8.0,240,Snow,light shower snow,2400.0,0.53,,
10-01-2025 22:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-4.9,-11.9,1020,89,-6.26,75,8.0,240,Snow,light shower snow,2400.0,0.43,13.0,
10-01-2025 23:00:00,10-01-2025 09:49:16,10-01-2025 17:04:58,-5.47,-12.47,1020,89,-6.82,100,8.0,230,Snow,light shower snow,4500.0,0.32,13.0,
11-01-2025 00:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-5.17,-12.17,1021,92,-6.14,100,8.0,240,Snow,light shower snow,6000.0,0.22,,
11-01-2025 01:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-5.07,-12.07,1021,91,-6.17,100,7.0,240,Snow,light shower snow,6000.0,0.18,,
11-01-2025 02:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.9,-11.9,1021,91,-6,100,8.0,240,Snow,light shower snow,3800.0,0.17,,
11-01-2025 03:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.9,-11.9,1021,91,-6,100,8.0,240,Snow,light shower snow,9000.0,0.15,,
11-01-2025 04:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.63,-11.63,1021,88,-6.12,100,7.0,240,Snow,light shower snow,9000.0,0.12,,
11-01-2025 05:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.72,-11.44,1021,90,-5.95,100,6.0,240,Snow,light shower snow,3400.0,,,
11-01-2025 06:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.52,-11.52,1021,90,-5.75,100,7.0,240,Snow,light shower snow,9000.0,,12.0,
11-01-2025 07:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.52,-11.52,1021,90,-5.75,75,7.0,250,Snow,light snow,10000.0,,,
11-01-2025 08:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.36,-11.36,1021,90,-5.59,75,7.0,240,Snow,light snow,10000.0,,,
11-01-2025 09:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.35,-11.35,1022,90,-5.58,75,7.0,240,Snow,light snow,9000.0,,,
11-01-2025 10:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.35,-10.97,1022,91,-5.45,75,6.0,240,Snow,light snow,9000.0,,,
11-01-2025 11:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.35,-10.36,1022,92,-5.33,75,5.0,250,Snow,light snow,9000.0,,,
11-01-2025 12:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-3.96,-10.48,1022,90,-5.2,75,6.0,260,Snow,light shower snow,9000.0,,11.0,
11-01-2025 13:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-3.61,-10.55,1022,87,-5.25,75,7.0,260,Snow,light shower snow,9000.0,,,
11-01-2025 14:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-3.41,-10.41,1022,85,-5.32,75,8.0,240,Snow,light shower snow,10000.0,0.12,,
11-01-2025 15:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-3.24,-9.56,1022,87,-4.88,75,6.0,250,Snow,light shower snow,9000.0,0.13,,
11-01-2025 16:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-3.76,-10.22,1022,89,-5.13,75,6.0,240,Snow,light shower snow,8000.0,0.13,,
11-01-2025 17:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.15,-11.15,1021,91,-5.26,75,7.0,240,Snow,light shower snow,3900.0,0.1,,
11-01-2025 18:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.35,-10.97,1022,89,-5.71,75,6.0,250,Snow,light shower snow,7000.0,0.11,,
11-01-2025 19:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.35,-10.36,1021,84,-6.38,75,5.0,270,Snow,light shower snow,10000.0,0.15,,
11-01-2025 20:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.61,-11.3,1021,82,-6.92,40,6.0,270,Snow,light snow,10000.0,0.19,,
11-01-2025 21:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.9,-11.67,1021,88,-6.39,75,6.0,270,Snow,light shower snow,9000.0,0.15,,
11-01-2025 22:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-4.9,-11.67,1021,87,-6.52,75,6.0,270,Snow,light shower snow,9000.0,0.15,,
11-01-2025 23:00:00,11-01-2025 09:48:22,11-01-2025 17:06:40,-5.17,-12.01,1021,86,-6.92,75,6.0,270,Snow,light shower snow,3600.0,0.21,,
12-01-2025 00:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-5.46,-12.38,1022,87,-7.07,75,6.0,270,Snow,light shower snow,2900.0,0.28,,
12-01-2025 01:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-6.02,-12.44,1022,86,-7.76,75,5.0,270,Snow,light shower snow,5000.0,0.18,,
12-01-2025 02:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-6.37,-13.37,1023,86,-8.1,75,6.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 03:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-6.74,-13.35,1023,85,-8.6,75,5.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 04:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.27,-13.21,1024,86,-8.99,75,4.0,290,Snow,light shower snow,9000.0,,,
12-01-2025 05:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.27,-13.21,1025,87,-8.86,75,4.0,270,Snow,light shower snow,9000.0,,,
12-01-2025 06:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.65,-13.68,1025,88,-9.11,75,4.0,280,Clouds,broken clouds,10000.0,,,
12-01-2025 07:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.39,-13.36,1026,89,-8.72,75,4.0,270,Snow,light shower snow,10000.0,,,
12-01-2025 08:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.56,-14.37,1026,88,-9.02,75,5.0,270,Snow,light shower snow,6000.0,,,
12-01-2025 09:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.67,-14.51,1027,86,-9.39,75,5.0,270,Snow,light shower snow,3600.0,,,
12-01-2025 10:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.74,-14.74,1027,86,-9.46,75,6.0,270,Snow,light shower snow,3400.0,,,
12-01-2025 11:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.64,-14.47,1027,86,-9.36,75,5.0,260,Snow,light shower snow,2900.0,,,
12-01-2025 12:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.64,-14.47,1028,93,-8.47,75,5.0,260,Snow,light shower snow,3400.0,,,
12-01-2025 13:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.44,-14.44,1028,89,-8.77,75,6.0,260,Snow,light shower snow,4400.0,,,
12-01-2025 14:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.34,-14.1,1028,79,-10.02,75,5.0,270,Snow,light shower snow,9000.0,,,
12-01-2025 15:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-7.79,-14.66,1029,73,-11.35,75,5.0,260,Snow,light shower snow,10000.0,,,
12-01-2025 16:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-8.16,-15.12,1030,73,-11.71,75,5.0,280,Clouds,broken clouds,10000.0,,,
12-01-2025 17:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-9.52,-15.39,1031,84,-11.48,95,3.41,296,Clouds,overcast clouds,,,,
12-01-2025 18:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-9.47,-16.47,1032,86,-11.16,75,5.0,270,Snow,light shower snow,3700.0,,,
12-01-2025 19:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-9.68,-15.13,1033,86,-11.37,75,3.0,270,Snow,light shower snow,2500.0,,,
12-01-2025 20:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-10.06,-15.58,1034,92,-11,75,3.0,300,Snow,light shower snow,5000.0,,,
12-01-2025 21:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-11.97,-16.4,1034,92,-12.89,75,2.0,270,Clouds,broken clouds,10000.0,,,
12-01-2025 22:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-11.54,-15.9,1035,92,-12.46,75,2.0,280,Snow,light shower snow,8000.0,,,
12-01-2025 23:00:00,12-01-2025 09:47:24,12-01-2025 17:08:25,-11.33,-15.65,1035,85,-13.13,75,2.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 00:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.95,-17.85,1036,92,-12.87,75,3.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 01:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.11,-18.05,1036,92,-13.03,75,3.0,260,Snow,light shower snow,6000.0,,,
13-01-2025 02:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.1,-18.04,1037,92,-13.02,75,3.0,260,Snow,light shower snow,10000.0,,,
13-01-2025 03:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.53,-18.55,1037,92,-13.45,75,3.0,260,Snow,light shower snow,9000.0,,,
13-01-2025 04:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.67,-12.67,1038,92,-13.59,75,1.0,230,Snow,light shower snow,8000.0,,,
13-01-2025 05:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.85,-17.42,1038,92,-13.77,75,2.0,230,Snow,light shower snow,9000.0,,,
13-01-2025 06:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-12.96,-19.07,1038,85,-14.74,20,3.0,220,Clouds,few clouds,10000.0,,,
13-01-2025 07:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.24,-17.19,1038,91,-14.27,100,1.65,227,Clouds,overcast clouds,,,,
13-01-2025 08:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.52,-18.42,1038,91,-14.55,100,2.12,217,Clouds,overcast clouds,,,,
13-01-2025 09:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.82,-19.54,1039,90,-14.97,99,2.6,216,Clouds,overcast clouds,,,,
13-01-2025 10:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.88,-20.39,1039,89,-15.15,100,3.17,215,Clouds,overcast clouds,,,,
13-01-2025 11:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.85,-20.85,1039,88,-15.24,100,4.12,221,Clouds,overcast clouds,,,,
13-01-2025 12:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.45,-20.45,1039,86,-15.09,100,4.57,222,Clouds,overcast clouds,,,,
13-01-2025 13:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.55,-20.55,1038,91,-14.58,0,4.0,210,Clear,clear sky,10000.0,,,
13-01-2025 14:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-13.38,-20.38,1038,89,-14.65,100,4.63,212,Clouds,overcast clouds,,,,
13-01-2025 15:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.68,-18.68,1037,85,-13.47,0,5.0,210,Clear,clear sky,10000.0,,,
13-01-2025 16:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.32,-18.32,1037,84,-13.25,0,6.0,220,Clear,clear sky,10000.0,,,
13-01-2025 17:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.87,-18.87,1036,85,-13.66,0,6.0,220,Clear,clear sky,10000.0,,,
13-01-2025 18:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.87,-18.87,1036,85,-13.66,0,5.0,210,Clear,clear sky,10000.0,,,
13-01-2025 19:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.87,-18.87,1035,85,-13.66,0,7.0,220,Clear,clear sky,10000.0,,,
13-01-2025 20:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.87,-18.87,1035,85,-13.66,0,8.0,220,Clear,clear sky,10000.0,,,
13-01-2025 21:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.32,-18.32,1034,85,-13.12,0,8.0,220,Clear,clear sky,10000.0,,,
13-01-2025 22:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-11.32,-18.32,1033,85,-13.12,0,7.0,220,Clear,clear sky,10000.0,,,
13-01-2025 23:00:00,13-01-2025 09:46:22,13-01-2025 17:10:12,-10.84,-17.84,1033,85,-12.65,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 00:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-10.47,-17.47,1032,85,-12.28,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 01:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-10.11,-17.11,1031,85,-11.93,0,9.0,220,Clear,clear sky,10000.0,,,
14-01-2025 02:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.65,-16.65,1031,85,-11.47,20,9.0,220,Clouds,few clouds,10000.0,,,
14-01-2025 03:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.38,-16.38,1030,85,-11.21,20,9.0,220,Clouds,few clouds,10000.0,,,
14-01-2025 04:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.17,-16.17,1029,84,-11.13,0,8.0,220,Clear,clear sky,10000.0,,,
14-01-2025 05:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.65,-16.65,1028,85,-11.47,0,6.0,220,Clear,clear sky,10000.0,,,
14-01-2025 06:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.65,-16.65,1028,85,-11.47,0,6.0,220,Clear,clear sky,10000.0,,,
14-01-2025 07:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.65,-16.65,1026,85,-11.47,0,7.0,220,Clear,clear sky,10000.0,,,
14-01-2025 08:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.61,-16.61,1025,85,-11.43,0,10.0,210,Clear,clear sky,10000.0,,,
14-01-2025 09:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.52,-16.52,1024,85,-11.34,40,10.0,220,Clouds,scattered clouds,10000.0,,,
14-01-2025 10:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-9.35,-16.35,1024,86,-11.05,75,7.0,220,Clouds,broken clouds,10000.0,,,
14-01-2025 11:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-8.24,-15.24,1024,83,-10.35,20,8.0,210,Clouds,few clouds,10000.0,,,
14-01-2025 12:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-7.34,-14.34,1023,79,-10.02,20,8.0,220,Clouds,few clouds,10000.0,,,
14-01-2025 13:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-6.6,-13.6,1022,75,-9.88,0,8.0,210,Clear,clear sky,10000.0,,,
14-01-2025 14:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-5.14,-12.14,1022,68,-9.57,0,7.0,220,Clear,clear sky,10000.0,,,
14-01-2025 15:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-4.52,-11.52,1022,65,-9.48,0,7.0,220,Clear,clear sky,10000.0,,,
14-01-2025 16:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-4.06,-10.6,1022,65,-9.04,0,6.0,210,Clear,clear sky,10000.0,,,
14-01-2025 17:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-4.7,-11.42,1022,68,-9.15,0,6.0,210,Clear,clear sky,10000.0,,,
14-01-2025 18:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-4.87,-11.87,1023,70,-8.98,0,7.0,230,Clear,clear sky,10000.0,,,
14-01-2025 19:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-6.38,-13.38,1023,68,-10.77,0,6.0,240,Clear,clear sky,10000.0,,,
14-01-2025 20:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-5.46,-10.99,1023,73,-9.08,0,4.0,250,Clear,clear sky,10000.0,,,
14-01-2025 21:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-5.46,-11.74,1024,73,-9.08,0,5.0,240,Clear,clear sky,10000.0,,,
14-01-2025 22:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-5.73,-12.73,1024,74,-9.19,0,7.0,240,Clear,clear sky,10000.0,,,
14-01-2025 23:00:00,14-01-2025 09:45:17,14-01-2025 17:12:02,-5.73,-12.08,1024,76,-8.88,0,5.0,240,Clear,clear sky,10000.0,,,
15-01-2025 00:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-6.19,-11.89,1024,77,-9.19,0,4.0,230,Clear,clear sky,10000.0,,,
15-01-2025 01:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-6.58,-13.15,1024,79,-9.28,0,5.0,220,Clear,clear sky,10000.0,,,
15-01-2025 02:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.14,-13.85,1024,79,-9.83,0,5.0,220,Clear,clear sky,10000.0,,,
15-01-2025 03:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.39,-14.39,1024,78,-10.21,0,6.0,220,Clear,clear sky,10000.0,,,
15-01-2025 04:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.69,-14.69,1023,76,-10.8,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 05:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.69,-14.69,1023,76,-10.8,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 06:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.68,-14.68,1022,77,-10.64,0,8.0,220,Clear,clear sky,10000.0,,,
15-01-2025 07:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.39,-14.39,1022,76,-10.51,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 08:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.68,-14.68,1022,75,-10.94,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 09:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.89,-14.89,1021,73,-11.44,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 10:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.68,-14.68,1021,74,-11.09,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 11:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-7.13,-14.13,1021,73,-10.7,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 12:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-6.87,-13.87,1020,70,-10.92,0,7.0,220,Clear,clear sky,10000.0,,,
15-01-2025 13:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-6.24,-13.2,1020,70,-10.31,96,5.73,205,Clouds,overcast clouds,,,,
15-01-2025 14:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.2,-12.2,1019,64,-10.31,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 15:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-4.65,-11.65,1018,63,-9.96,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 16:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-4.65,-11.35,1018,63,-9.96,0,6.0,210,Clear,clear sky,10000.0,,,
15-01-2025 17:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-4.9,-11.67,1017,64,-10.02,0,6.0,210,Clear,clear sky,10000.0,,,
15-01-2025 18:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.26,-12.13,1017,64,-10.37,0,6.0,210,Clear,clear sky,10000.0,,,
15-01-2025 19:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-4.91,-11.91,1017,64,-10.03,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 20:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.47,-12.47,1016,66,-10.23,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 21:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.63,-12.63,1016,65,-10.55,0,7.0,210,Clear,clear sky,10000.0,,,
15-01-2025 22:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.46,-12.46,1016,64,-10.56,0,9.0,210,Clear,clear sky,10000.0,,,
15-01-2025 23:00:00,15-01-2025 09:44:09,15-01-2025 17:13:53,-5.46,-12.46,1015,63,-10.74,0,8.0,210,Clear,clear sky,10000.0,,,
16-01-2025 00:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.03,-13.03,1015,62,-11.46,0,8.0,210,Clear,clear sky,10000.0,,,
16-01-2025 01:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.58,-13.58,1014,62,-11.99,0,9.0,210,Clear,clear sky,10000.0,,,
16-01-2025 02:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.74,-13.74,1014,63,-11.97,0,7.0,210,Clear,clear sky,10000.0,,,
16-01-2025 03:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.74,-13.74,1013,63,-11.97,0,7.0,210,Clear,clear sky,10000.0,,,
16-01-2025 04:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.13,-14.13,1012,64,-12.17,0,7.0,210,Clear,clear sky,10000.0,,,
16-01-2025 05:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.68,-14.68,1012,64,-12.7,0,6.0,210,Clear,clear sky,10000.0,,,
16-01-2025 06:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.98,-14.98,1012,65,-12.82,0,7.0,210,Clear,clear sky,10000.0,,,
16-01-2025 07:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-8.54,-15.54,1011,67,-13.02,0,6.0,220,Clear,clear sky,10000.0,,,
16-01-2025 08:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-9.09,-16.09,1011,69,-13.23,0,7.0,230,Clear,clear sky,10000.0,,,
16-01-2025 09:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-8.79,-15.79,1011,71,-12.63,0,6.0,220,Clear,clear sky,10000.0,,,
16-01-2025 10:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-9.09,-16.09,1011,72,-12.76,0,7.0,220,Clear,clear sky,10000.0,,,
16-01-2025 11:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-8.54,-15.54,1011,73,-12.08,0,8.0,220,Clear,clear sky,10000.0,,,
16-01-2025 12:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-8.45,-15.45,1011,73,-11.99,0,8.0,220,Clear,clear sky,10000.0,,,
16-01-2025 13:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.36,-14.36,1011,71,-11.24,20,8.0,220,Clouds,few clouds,10000.0,,,
16-01-2025 14:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.16,-14.16,1011,74,-10.58,20,7.0,220,Clouds,few clouds,10000.0,,,
16-01-2025 15:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.87,-13.87,1011,74,-10.3,20,8.0,220,Clouds,few clouds,10000.0,,,
16-01-2025 16:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.87,-13.87,1010,75,-10.15,0,7.0,220,Clear,clear sky,10000.0,,,
16-01-2025 17:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.87,-13.87,1010,78,-9.7,0,6.0,210,Clear,clear sky,10000.0,,,
16-01-2025 18:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.13,-14.13,1010,79,-9.82,40,6.0,210,Clouds,scattered clouds,10000.0,,,
16-01-2025 19:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-7.13,-14.13,1009,79,-9.82,75,7.0,220,Clouds,broken clouds,10000.0,,,
16-01-2025 20:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.87,-13.87,1009,80,-9.42,40,8.0,220,Clouds,scattered clouds,10000.0,,,
16-01-2025 21:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.87,-13.87,1009,84,-8.87,75,7.0,230,Clouds,broken clouds,9000.0,,12.0,
16-01-2025 22:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.8,-13.8,1009,85,-8.66,75,7.0,230,Snow,light shower snow,3900.0,0.2,,
16-01-2025 23:00:00,16-01-2025 09:42:57,16-01-2025 17:15:47,-6.84,-13.47,1009,87,-8.44,75,5.0,240,Snow,light shower snow,2200.0,0.28,,
17-01-2025 00:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.13,-14.13,1009,88,-8.59,75,6.0,250,Snow,light shower snow,2200.0,0.21,,
17-01-2025 01:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.48,-14.48,1010,88,-8.94,75,6.0,250,Snow,light shower snow,2200.0,0.15,,
17-01-2025 02:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.68,-14.68,1010,89,-9.01,75,6.0,240,Snow,light shower snow,3000.0,0.11,,
17-01-2025 03:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.04,-15.04,1011,88,-9.49,75,7.0,250,Snow,light shower snow,2200.0,,,
17-01-2025 04:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.25,-15.25,1012,88,-9.7,75,7.0,250,Snow,light shower snow,2600.0,,,
17-01-2025 05:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.24,-15.24,1012,87,-9.82,75,6.0,250,Snow,light shower snow,5000.0,,,
17-01-2025 06:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.24,-15.22,1013,86,-9.95,75,5.0,240,Snow,light shower snow,7000.0,,,
17-01-2025 07:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.06,-15.06,1013,87,-9.64,75,7.0,230,Snow,light shower snow,6000.0,,,
17-01-2025 08:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.69,-14.69,1014,87,-9.28,75,6.0,240,Snow,light shower snow,9000.0,,,
